,name,count,pos
2,get free,2,
3,free meals,2,
0,hosts takeout,1,
53,schedule uniform,1,
61,pants kind,1,
60,dress pants,1,
59,black dress,1,
58,wear black,1,
57,able wear,1,
56,hostesss able,1,
55,great hostesss,1,
54,uniform great,1,
52,work schedule,1,
63,black shirt,1,
51,manage work,1,
50,easy manage,1,
49,makes easy,1,
48,hotschedules makes,1,
47,well hotschedules,1,
46,part well,1,
45,good part,1,
62,kind black,1,
65,white lunch,1,
64,shirt white,1,
43,coworkers customers,1,
82,different restaurant,1,
81,switch different,1,
80,easy switch,1,
79,busy easy,1,
78,always busy,1,
77,server always,1,
76,well server,1,
75,company well,1,
74,money company,1,
73,good money,1,
72,drinks good,1,
71,meals drinks,1,
70,also get,1,
69,accessories also,1,
68,hair accessories,1,
67,jewelry hair,1,
66,lunch jewelry,1,
44,customers good,1,
42,loved coworkers,1,
1,takeout get,1,
41,time loved,1,
20,typical dramatic,1,
19,time typical,1,
18,good time,1,
17,work good,1,
16,go work,1,
15,awesome go,1,
14,family awesome,1,
13,like family,1,
12,felt like,1,
11,genuinely felt,1,
10,staff genuinely,1,
9,loved staff,1,
8,started loved,1,
7,dayoriginally started,1,
6,working dayoriginally,1,
5,every working,1,
4,meals every,1,
21,dramatic restaurant,1,
22,restaurant atmosphere,1,
23,atmosphere sales,1,
33,season tv,1,
40,one time,1,
39,playing one,1,
38,games playing,1,
37,different games,1,
36,10 different,1,
35,inside 10,1,
34,tv inside,1,
32,football season,1,
24,sales high,1,
31,mainly football,1,
30,work mainly,1,
29,place work,1,
28,fun place,1,
27,tips fun,1,
26,well tips,1,
25,high well,1,
83,restaurant locations,1,
