,name,count,pos
110,place work,11,
157,flexible hours,11,
122,good money,11,
50,co workers,11,
80,great money,8,
477,work environment,8,
637,easy get,6,
476,great work,6,
230,management team,6,
57,fast paced,6,
433,make good,5,
296,team members,5,
35,great atmosphere,5,
300,good management,5,
354,good tips,5,
306,good hours,4,
634,free food,4,
438,minimum wage,4,
109,great place,4,
37,good people,4,
449,people work,4,
76,flexible schedule,4,
997,make money,4,
175,advancement opportunities,4,
158,hours management,4,
309,work hard,4,
328,work great,4,
329,great people,4,
857,fun work,4,
347,fun environment,4,
338,willing work,4,
682,great job,4,
373,good training,4,
820,money make,3,
101,make great,3,
1374,food great,3,
840,pay good,3,
228,laid back,3,
555,friendly staff,3,
1472,great food,3,
1062,flexible scheduling,3,
454,room growth,3,
1475,always busy,3,
1191,pretty good,3,
470,customer service,3,
2,growth opportunities,3,
1055,hard work,3,
952,managers great,3,
51,workers good,3,
569,schedule good,3,
49,great co,3,
1201,amount money,3,
794,money fun,3,
858,work good,3,
998,money flexible,3,
1101,staff great,3,
34,busy great,3,
1209,get along,3,
108,well great,3,
429,easy job,3,
120,great culture,3,
204,get good,3,
1157,great management,3,
183,decent pay,2,
514,restaurant industry,2,
961,hiring within,2,
1513,atmosphere great,2,
1506,customers employees,2,
469,great customer,2,
193,friendly customers,2,
1000,great benefits,2,
161,money good,2,
145,location great,2,
1232,good good,2,
1968,work lot,2,
1228,move around,2,
1690,management friendly,2,
1267,pick shifts,2,
1227,opportunity move,2,
1248,fun staff,2,
1526,food beer,2,
156,management flexible,2,
487,nice people,2,
201,money pretty,2,
474,opportunity advancement,2,
232,easy work,2,
954,management cares,2,
953,environment management,2,
1328,scheduling system,2,
895,work restaurant,2,
274,free meal,2,
1767,food wonderful,2,
880,managers nice,2,
867,working restaurant,2,
793,shift great,2,
795,fun place,2,
856,people fun,2,
314,decent tips,2,
315,tips food,2,
316,food runner,2,
799,working bj,2,
1414,potential make,2,
808,serving good,2,
842,hours good,2,
359,always something,2,
263,work company,2,
903,job college,2,
904,student flexible,2,
680,people bj,2,
458,easy going,2,
457,atmosphere easy,2,
456,schedule great,2,
214,fast pace,2,
736,college student,2,
1293,hot schedules,2,
1294,schedules online,2,
928,around schedule,2,
1744,good amount,2,
927,work around,2,
440,work way,2,
1736,employees easy,2,
1459,place start,2,
430,job nice,2,
913,good environment,2,
428,money easy,2,
681,bj great,2,
560,great team,2,
46,great tips,2,
98,discounts food,2,
107,workers well,2,
106,love co,2,
38,people good,2,
1655,job good,2,
668,taking care,2,
667,job taking,2,
559,environment great,2,
535,move server,2,
1151,tips fun,2,
1175,new people,2,
1109,growth within,2,
587,money great,2,
621,new restaurant,2,
552,ability make,2,
1538,menu great,2,
654,care employees,2,
539,couple months,2,
1044,managers understanding,2,
29,well managers,2,
86,busy location,2,
39,good benefits,2,
1108,also room,2,
1128,within company,2,
641,management fun,2,
635,food shift,2,
671,great company,2,
1087,kitchen manager,2,
599,take care,2,
1210,along well,2,
601,good pay,2,
115,like family,2,
52,good food,2,
1569,tables make,1,
1448,ship managers,1,
1456,want work,1,
1457,way serving,1,
1434,line learn,1,
1435,learn busy,1,
1566,roll silverware,1,
1432,every section,1,
1433,section line,1,
1570,make sure,1,
1454,experience well,1,
1431,raises every,1,
1430,get raises,1,
1429,advance get,1,
1428,volume advance,1,
1427,high volume,1,
1455,well want,1,
1438,store promotes,1,
1453,guest experience,1,
1436,busy place,1,
1446,runs tight,1,
1568,clean tables,1,
1449,nice helpful,1,
1450,helpful really,1,
1445,book runs,1,
1451,really care,1,
1425,extra hard,1,
1444,gm book,1,
1443,hard gm,1,
1442,advance work,1,
1441,easy advance,1,
1567,silverware clean,1,
1452,care guest,1,
1440,within easy,1,
1439,promotes within,1,
1447,tight ship,1,
1437,place store,1,
1426,hard high,1,
1527,beer beat,1,
1424,work extra,1,
1403,comraderie amongst,1,
1409,workstaff easy,1,
1408,hard workstaff,1,
1407,appreciation hard,1,
1584,including alright,1,
1585,alright free,1,
1586,food sometimes,1,
1587,sometimes ex,1,
1406,recognition appreciation,1,
1405,coworkers recognition,1,
1404,amongst coworkers,1,
1402,system comraderie,1,
1423,cooks work,1,
1401,great scheduling,1,
1400,proud great,1,
1399,place proud,1,
1398,service place,1,
1588,ex dead,1,
1397,food service,1,
1396,level food,1,
1589,dead pizookielots,1,
1395,professional level,1,
1590,pizookielots training,1,
1410,going friendly,1,
1411,friendly pretty,1,
1412,pretty laid,1,
1413,back potential,1,
1422,years cooks,1,
1571,sure silverware,1,
1421,4 years,1,
1572,silverware tables,1,
1420,server 4,1,
1419,hours server,1,
1418,money hours,1,
1565,work roll,1,
1574,clean organize,1,
1575,organize silverware,1,
1576,silverware kitchen,1,
1417,effort great,1,
1416,put effort,1,
1577,manager location,1,
1578,location showed,1,
1415,money put,1,
1579,showed passion,1,
1580,passion made,1,
1581,made sure,1,
1582,sure team,1,
1583,team including,1,
1573,tables clean,1,
1561,relaxed easy,1,
1458,good place,1,
1496,structure support,1,
1507,employees management,1,
1505,treat customers,1,
1504,views treat,1,
1503,excellent views,1,
1502,expected excellent,1,
1501,exactly expected,1,
1500,know exactly,1,
1499,always know,1,
1498,guide always,1,
1497,support guide,1,
1393,potential growth,1,
1564,something work,1,
1495,corporate structure,1,
1537,expansive menu,1,
1494,lots corporate,1,
1493,enough lots,1,
1492,long enough,1,
1491,around long,1,
1490,stick around,1,
1539,great drinks,1,
1489,bonus stick,1,
1488,including bonus,1,
1536,sells expansive,1,
1508,management everything,1,
1509,everything make,1,
1510,make everyone,1,
1529,environment makes,1,
1525,love food,1,
1524,structure love,1,
1530,makes work,1,
1523,solid structure,1,
1522,teamwork solid,1,
1521,great teamwork,1,
1520,complain work,1,
1519,ever complain,1,
1531,work fun,1,
1518,hardly ever,1,
1517,work hardly,1,
1516,happy work,1,
1532,fun love,1,
1515,hires happy,1,
1514,bj hires,1,
1533,workers excellent,1,
1534,excellent food,1,
1512,happy atmosphere,1,
1535,food sells,1,
1511,everyone happy,1,
1540,drinks always,1,
1487,100k including,1,
1486,top 100k,1,
1553,computer system,1,
1471,money friendly,1,
1555,money servers,1,
1470,line great,1,
1469,shifts line,1,
1468,drop shifts,1,
1556,servers fun,1,
1467,pick drop,1,
1557,fun talk,1,
1466,scheduling pick,1,
1558,talk connect,1,
1465,host flexible,1,
1559,connect managers,1,
1560,managers relaxed,1,
1464,take host,1,
1463,runner take,1,
1528,beat environment,1,
1562,easy talk,1,
1462,starting food,1,
1461,try starting,1,
1460,start try,1,
1563,talk always,1,
1554,system good,1,
1473,food processes,1,
1541,busy staffed,1,
1474,processes always,1,
1542,staffed fun,1,
1543,fun outgoing,1,
1544,outgoing team,1,
1485,gm top,1,
1484,etc gm,1,
1483,401k etc,1,
1482,benefits 401k,1,
1481,health benefits,1,
1480,well health,1,
1545,team managers,1,
1546,managers usually,1,
1547,usually understanding,1,
1548,understanding willing,1,
1479,great well,1,
1478,bonus great,1,
1477,salary bonus,1,
1476,busy salary,1,
1549,work servers,1,
1550,servers help,1,
1551,help great,1,
1552,great computer,1,
1394,growth professional,1,
1357,good works,1,
1392,great potential,1,
1207,opportunity one,1,
1222,lot money,1,
1221,tending lot,1,
1220,bar tending,1,
1219,move bar,1,
1218,liked move,1,
1217,really liked,1,
1216,year really,1,
1215,worked year,1,
1214,movement worked,1,
1213,upward movement,1,
1212,room upward,1,
1211,well also,1,
1208,one get,1,
1206,gives opportunity,1,
1224,supervising management,1,
1205,managers gives,1,
1204,different managers,1,
1203,several different,1,
1202,make several,1,
1200,schedule amount,1,
1199,good schedule,1,
1198,oftentimes get,1,
1197,worker oftentimes,1,
1196,hard worker,1,
1195,prove hard,1,
1194,cultureif prove,1,
1193,overall cultureif,1,
1192,good overall,1,
1223,money supervising,1,
1225,management plenty,1,
1260,members part,1,
1244,hours colleages,1,
1258,schedulegreat atmosphere,1,
1257,flexible schedulegreat,1,
1256,great flexible,1,
1255,coworkers great,1,
1254,well coworkers,1,
1253,compensate well,1,
1252,systems compensate,1,
1251,quality systems,1,
1250,managers quality,1,
1249,staff managers,1,
1247,good fun,1,
1246,enjoyable place,1,
1245,colleages enjoyable,1,
1243,trade hours,1,
1226,plenty opportunity,1,
1242,easy trade,1,
1241,hours easy,1,
1240,salary flexible,1,
1239,shiftdecent salary,1,
1238,every shiftdecent,1,
1237,food every,1,
1236,restaurants free,1,
1235,meals restaurants,1,
1234,free meals,1,
1233,benefits free,1,
1231,pays good,1,
1230,country pays,1,
1229,around country,1,
1190,pay pretty,1,
1189,beat pay,1,
1188,sideworkcan beat,1,
1139,scheduling extremely,1,
1153,atmosphere generally,1,
1152,work atmosphere,1,
1150,sales tips,1,
1149,busy sales,1,
1148,extremely busy,1,
1147,location extremely,1,
1146,trainer location,1,
1145,based trainer,1,
1144,great based,1,
1143,experience great,1,
1142,training experience,1,
1141,flexible training,1,
1140,extremely flexible,1,
1138,positions scheduling,1,
1187,easy sideworkcan,1,
1137,server positions,1,
1136,managers server,1,
1135,became managers,1,
1134,servers became,1,
1133,time servers,1,
1132,long time,1,
1131,two long,1,
1130,time two,1,
1129,company time,1,
1127,training hiring,1,
1126,amazing training,1,
1125,tips amazing,1,
1124,saw great,1,
1154,generally good,1,
1155,good staff,1,
1156,staff good,1,
1158,management training,1,
1186,ohio easy,1,
1185,central ohio,1,
1184,work central,1,
1183,restaurants work,1,
1182,best restaurants,1,
1181,one best,1,
1180,experiencefinancially one,1,
1179,build experiencefinancially,1,
1178,good build,1,
1177,coworkers good,1,
1176,fun coworkers,1,
1174,meeting new,1,
1173,kegs meeting,1,
1172,discount kegs,1,
1171,discount discount,1,
1170,family discount,1,
1169,friends family,1,
1168,food friends,1,
1167,stafffree food,1,
1166,friendly stafffree,1,
1165,paced friendly,1,
1164,money fast,1,
1163,hourseasy money,1,
1162,flexible hourseasy,1,
1161,endlessgood money,1,
1160,provide endlessgood,1,
1159,training provide,1,
1259,atmosphere team,1,
1261,part nice,1,
1391,pay well,1,
1344,provided challenging,1,
1592,money nice,1,
1356,team good,1,
1355,manahement team,1,
1354,atmosphere manahement,1,
1353,team atmosphere,1,
1352,dedicated team,1,
1351,years dedicated,1,
1350,throughout years,1,
1349,stability throughout,1,
1348,job stability,1,
1347,well job,1,
1346,environment well,1,
1345,challenging work,1,
1343,company provided,1,
1359,hard 1,1,
1342,company company,1,
1341,lots room,1,
1340,1am lots,1,
1339,5pm 1am,1,
1338,work 5pm,1,
1337,often work,1,
1336,schedules often,1,
1335,flexibility schedules,1,
1334,restaurants flexibility,1,
1333,bj restaurants,1,
1332,thing working,1,
1331,best thing,1,
1330,legitthe best,1,
1358,works hard,1,
1360,1 money,1,
1262,nice easy,1,
1377,benefits package,1,
1390,hours pay,1,
1389,give pretty,1,
1388,signed give,1,
1387,hours signed,1,
1386,33 hours,1,
1385,minimum 33,1,
1384,worked minimum,1,
1383,long worked,1,
1382,free long,1,
1381,still free,1,
1380,know still,1,
1379,nice know,1,
1378,package nice,1,
1376,standard benefits,1,
1361,money 2,1,
1375,great standard,1,
1373,part food,1,
1372,contact part,1,
1371,maintain contact,1,
1370,workers maintain,1,
1369,family great,1,
1368,support family,1,
1367,money support,1,
1366,made great,1,
1365,food made,1,
1364,3 food,1,
1363,people 3,1,
1362,2 people,1,
1329,system legitthe,1,
1327,hotschedule scheduling,1,
1326,staff hotschedule,1,
