year,revenuegrowth,nopat,nopatmargin,investedcapital,investedcapitalturnover,investedcapitalincreasedecrease,freecashflow,netnonopex,netnonopobligations,ebit,depreciationandamortization,ebitda,capex,dfcfnwc,dfnwc,nwc,debt,ltdebtandcapleases,netdebt,totalcapital,bookvaluepershare,tangbookvaluepershare,marketcap,enterprisevalue,pricetobook,pricetotangiblebook,pricetorevenue,pricetoearnings,dividendyield,earningsyield,evtoinvestedcapital,evtorevenue,evtoebitda,evtoebit,evtonopat,evtoocf,evtofcff,ebitdagrowth,ebitgrowth,nopatgrowth,netincomegrowth,epsgrowth,ocfgrowth,fcffgrowth,investedcapitalgrowth,revenueqoqgrowth,ebitdaqoqgrowth,ebitqoqgrowth,nopatqoqgrowth,netincomeqoqgrowth,epsqoqgrowth,ocfqoqgrowth,fcffqoqgrowth,investedcapitalqoqgrowth,grossmargin,ebitdamargin,operatingmargin,ebitmargin,profitmargin,costofrevtorevenue,sgaextorevenue,rdextorevenue,opextorevenue,taxburdenpct,interestburdenpct,efftaxrate,assetturnover,arturnover,invturnover,faturnover,apturnover,dso,dio,dpo,ccc,finleverage,leverageratio,compoundleveragefactor,ltdebttoequity,debttoequity,roic,nnep,roicnnepspread,rnnoa,roe,croic,oroa,roa,noncontrollinginterestsharingratio,roce,divpayoutratio,augmentedpayoutratio,ocftocapex,stdebttocap,ltdebttocap,debttototalcapital,preferredtocap,noncontrolinttocap,commontocap,debttoebitda,netdebttoebitda,ltdebttoebitda,debttonopat,netdebttonopat,ltdebttonopat,altmanzscore,ebittointerestex,nopattointerestex,ebitlesscapextointerestex,nopatlesscapextointex,ocftointerestex,ocflesscapextointerestex,fcfftointerestex,currentratio,quickratio,dfcfnwctorev,dfnwctorev,nwctorev,normalizednopat,normalizednopatmargin,pretaxincomemargin
2009,0.085107,6466321441.4,0.273406,11390000000.0,1.996,-917931000.0,7384252441.4,-53678558.6,-24614000000.0,8381000000.0,1524000000.0,9905000000.0,810000000.0,1935000000.0,26420000000.0,26420000000.0,0.01,0.01,-24614000000.0,36004000000.0,112.6886,94.9171,198083610000.0,173469610000.0,5.5017,6.5318,8.3753,30.3809,0.01,0.032915,15.23,7.3346,17.5133,20.698,26.8266,18.6206,23.4918,0.172467,0.206246,0.350079,0.542465,0.533434,0.186298,0.01,-0.07458,0.01,0.01,0.01,0.01,0.01,0.01,0.069889,0.01,0.01,0.626062,0.418798,0.351444,0.354361,0.275675,0.373938,0.154412,0.120206,0.274618,0.77795,1.0,0.22205,0.6546,8.1272,0.01,4.6932,44.8929,44.9108,0.01,8.1305,36.7803,-0.6311,1.1249,1.1249,0.01,0.01,0.545729,0.002648,0.543081,-0.342749,0.20298,0.623198,0.231953,0.180448,0.01,0.20298,0.01,0.01,11.501235,0.01,0.01,0.01,0.01,0.01,1.0,0.01,0.01,0.01,0.01,0.01,0.01,29.1964,0.01,0.01,0.01,0.01,0.01,0.01,0.01,10.6178,10.0703,0.081815,1.117078,1.117078,6466321441.4,0.273406,0.354361
2010,0.239736,8178066413.5,0.278915,15819000000.0,2.1552,4429000000.0,3749066413.5,-326933586.5,-30422000000.0,10796000000.0,1396000000.0,12192000000.0,4018000000.0,1667000000.0,37392000000.0,31566000000.0,5826000000.0,0.01,-30422000000.0,52067000000.0,143.0281,120.4485,192030501000.0,161608501000.0,4.1528,4.9313,6.5492,22.5785,0.01,0.04429,10.2161,5.5117,13.2553,14.9693,19.7612,14.5843,43.1063,0.230893,0.288152,0.264717,0.304448,0.289074,0.189459,-0.492289,0.38885,0.06409,0.050853,0.056153,0.066308,0.071834,0.068643,0.07729,0.01,0.16892,0.644726,0.415811,0.354047,0.3682,0.290065,0.355274,0.162375,0.128304,0.290679,0.787792,1.0,0.212208,0.5963,7.8926,0.01,4.6526,29.8054,46.2459,0.01,12.2461,33.9998,-0.6692,1.1958,1.1958,0.01,0.126,0.60113,0.011881,0.589249,-0.394308,0.206821,0.275575,0.219547,0.172957,0.01,0.206821,0.01,0.09418,2.75784,0.111894,0.01,0.111894,0.01,0.01,0.888106,0.4779,-2.4952,0.01,0.7124,-3.72,0.01,12.3759,0.01,0.01,0.01,0.01,0.01,0.01,0.01,4.1579,3.9993,0.056853,1.275263,1.076566,8178066413.5,0.278915,0.3682
2011,0.292759,9275665584.9,0.244708,18195000000.0,2.2288,2376000000.0,6899665584.9,-461334415.1,-39950000000.0,12326000000.0,1851000000.0,14177000000.0,3438000000.0,1699000000.0,47070000000.0,43845000000.0,6211000000.0,2986000000.0,-39950000000.0,64356000000.0,177.7048,150.4309,211338480000.0,171388480000.0,3.6347,4.2937,5.5755,21.7047,0.01,0.046073,9.4195,4.5215,12.0892,13.9046,18.4772,11.7671,24.8401,0.162812,0.141719,0.134213,0.144856,0.131129,0.314412,0.840369,0.150199,0.059954,0.034214,0.028967,0.034639,0.016919,0.014315,0.028093,0.378521,0.04013,0.652078,0.374014,0.309774,0.325181,0.256879,0.347922,0.19293,0.136183,0.342303,0.789956,1.0,0.210044,0.5813,7.8324,0.01,4.3664,24.6275,46.6012,0.01,14.8209,31.7803,-0.6742,1.2494,1.2494,0.0514,0.1068,0.545403,0.013111,0.532292,-0.358845,0.186558,0.405696,0.189013,0.149312,0.01,0.186558,0.01,0.01,4.236475,0.050112,0.046398,0.09651,0.01,0.01,0.90349,0.4381,-2.8179,0.2106,0.6696,-4.307,0.3219,11.3212,0.01,0.01,0.01,0.01,0.01,0.01,0.01,5.9192,5.6993,0.044823,1.241789,1.156708,9670643680.0,0.255128,0.325181
2012,0.214589,11045974289.9,0.239926,28668000000.0,1.9648,10473000000.0,572974289.9,308974289.9,-43047000000.0,14469000000.0,2962000000.0,17431000000.0,3273000000.0,1551000000.0,50339000000.0,46117000000.0,7210000000.0,2988000000.0,-43047000000.0,78925000000.0,107.9054,80.8068,470131821800.0,427084821800.0,6.5556,8.754,10.2116,43.7861,0.01,0.022838,14.8976,9.2766,24.5015,29.5172,38.6643,25.6986,745.3822,0.229527,0.17386,0.190855,0.102701,-0.456989,0.141023,-0.916956,0.575598,-0.006495,0.100372,0.085528,0.080413,0.017147,-0.494051,0.046932,1.661512,0.002974,0.626925,0.378614,0.300484,0.314277,0.233215,0.373075,0.194314,0.132127,0.326441,0.742069,1.0,0.201534,0.5534,6.9169,63.6148,4.2913,13.2123,52.7692,5.7377,27.6258,30.8811,-0.6391,1.2812,1.2812,0.0417,0.1005,0.471416,-0.007445,0.478861,-0.306053,0.165363,0.024453,0.173936,0.129072,0.01,0.165363,0.01,0.01,5.077605,0.053494,0.037859,0.091353,0.01,0.01,0.908647,0.4136,-2.4696,0.1714,0.6527,-3.8971,0.2705,15.085,0.01,0.01,0.01,0.01,0.01,0.01,0.01,4.2166,3.9529,0.033689,1.093399,1.001694,11045974289.9,0.239926,0.314277
2013,0.205912,12749448393.0,0.229641,33135000000.0,1.7966,4467000000.0,8282448393.0,16448393.0,-54174000000.0,15899000000.0,1158000000.0,17057000000.0,7358000000.0,2544000000.0,61361000000.0,56978000000.0,6619000000.0,2236000000.0,-54174000000.0,93928000000.0,262.3105,209.5594,373023840660.0,318849840660.0,4.2725,5.3479,6.7189,29.2958,0.01,0.034135,9.6228,5.7431,18.6932,20.0547,25.0089,17.0883,38.4971,-0.021456,0.098832,0.154217,0.185899,1.325495,0.122751,13.455183,0.155818,0.108274,-0.140402,-0.005504,0.004751,0.024377,4.711246,0.031454,-0.138067,0.04649,0.603865,0.307228,0.277437,0.28637,0.229345,0.396135,0.197878,0.128551,0.326429,0.800868,1.0,0.172275,0.5424,6.6224,0.01,3.9128,9.8513,55.1159,0.01,37.051,18.0649,-0.6114,1.2873,1.2873,0.0256,0.0758,0.412583,-0.000338,0.412922,-0.252444,0.160139,0.268027,0.155326,0.124396,0.01,0.160139,0.01,0.01,2.535879,0.046663,0.023805,0.070469,0.01,0.01,0.929531,0.3881,-3.1761,0.1311,0.5192,-4.2491,0.1754,11.8424,0.01,0.01,0.01,0.01,0.01,0.01,0.01,4.5817,4.2557,0.045822,1.105225,1.026279,12749448393.0,0.229641,0.28637
2014,0.1888,13017875890.8,0.197238,43526000000.0,1.7219,10391000000.0,2626875890.8,-1118124109.2,-60334000000.0,17259000000.0,0.01,17259000000.0,10959000000.0,1394000000.0,66664000000.0,61877000000.0,8015000000.0,3228000000.0,-60334000000.0,111875000000.0,151.135,121.7317,364669552000.0,304335552000.0,3.5112,4.3593,5.5252,25.7972,0.01,0.038764,6.992,4.6111,17.6334,17.6334,23.3783,13.2182,115.8546,0.011843,0.08554,0.021054,0.110186,-0.452634,0.233935,-0.682838,0.313596,0.03767,0.031805,-0.000811,-0.005968,0.110361,-0.502419,0.083482,-0.366107,0.071673,0.610748,0.261496,0.249936,0.261496,0.214179,0.389252,0.211845,0.148967,0.360813,0.819051,1.0,0.210847,0.5498,7.227,0.01,3.2668,12.3277,50.5047,0.01,29.608,20.8967,-0.599,1.256,1.256,0.0311,0.0772,0.339622,0.019529,0.320093,-0.191732,0.14789,0.068532,0.143761,0.117748,0.01,0.14789,0.01,0.01,2.100922,0.042789,0.028854,0.071642,0.01,0.01,0.928358,0.4644,-3.4958,0.187,0.6157,-4.6347,0.248,10.9791,0.01,0.01,0.01,0.01,0.01,0.01,0.01,4.6878,4.4492,0.021121,1.010045,0.937516,13017875890.8,0.197238,0.261496
2015,0.13618,16105912167.3,0.214777,49280000000.0,1.616,5754000000.0,10351912167.3,-242087832.7,-71051000000.0,19651000000.0,0.01,19651000000.0,9915000000.0,2941000000.0,76457000000.0,70804000000.0,7648000000.0,1995000000.0,-71051000000.0,127979000000.0,173.6629,145.2085,539083129000.0,468032129000.0,4.48,5.3579,7.1888,34.0631,0.01,0.029357,9.4974,6.2413,23.8172,23.8172,29.0596,17.6137,45.2121,0.138594,0.138594,0.237215,0.15648,0.110355,0.1541,2.940769,0.132197,0.044954,0.105293,0.035462,0.104892,0.020538,0.23794,-0.01494,0.227415,0.053937,0.624425,0.262052,0.258171,0.262052,0.218005,0.375575,0.20247,0.163784,0.366254,0.831917,1.0,0.168083,0.5421,7.1626,0.01,2.8352,15.4493,50.959,0.01,23.6257,27.3333,-0.586,1.234,1.234,0.0166,0.0636,0.347088,0.003685,0.343403,-0.201248,0.14584,0.223087,0.142065,0.118186,0.01,0.14584,0.002875,0.111757,2.67998,0.044171,0.015588,0.05976,0.01,0.01,0.94024,0.3892,-3.6156,0.1015,0.4749,-4.4115,0.1239,14.2938,0.01,0.01,0.01,0.01,0.01,0.01,0.01,4.6667,4.4056,0.039219,1.019576,0.944192,16105912167.3,0.214777,0.262052
2016,0.203803,19127960579.7,0.211893,50760000000.0,1.8047,1480000000.0,17647960579.7,-350039420.3,-88276000000.0,24150000000.0,6144000000.0,30294000000.0,9972000000.0,2319000000.0,88652000000.0,88652000000.0,3935000000.0,3935000000.0,-88276000000.0,142971000000.0,198.7933,170.519,554239530000.0,465963530000.0,3.9863,4.6473,6.1397,28.4546,0.01,0.035144,9.1797,5.1618,15.3814,19.2946,24.3603,12.9305,26.4033,0.541601,0.228945,0.187636,0.191461,0.219352,0.356164,0.704802,0.030032,0.055356,0.068421,0.073667,0.004753,0.021502,0.018282,0.084377,0.068571,0.030032,0.610754,0.335586,0.262717,0.267525,0.21577,0.389246,0.077377,0.154511,0.348037,0.806542,1.0,0.193458,0.5732,7.027,92.5903,2.8545,17.6928,51.9427,3.9421,20.6298,35.255,-0.6143,1.2143,1.2143,0.0283,0.0283,0.382406,0.004394,0.378012,-0.23221,0.150196,0.352818,0.153354,0.123686,0.01,0.150196,0.01,0.189599,3.613718,0.01,0.027523,0.027523,0.01,0.01,0.972477,0.1299,-2.914,0.1299,0.2057,-4.615,0.2057,14.2128,0.01,0.01,0.01,0.01,0.01,0.01,0.01,6.2908,5.9961,0.025689,0.982054,0.982054,19127960579.7,0.211893,0.267525
