,name,count,pos
52,work,53,NOUN
9,money,43,NOUN
22,food,43,NOUN
60,people,27,NOUN
25,get,25,NOUN
39,time,20,NOUN
87,schedule,20,NOUN
282,shifts,19,NOUN
124,tips,18,NOUN
74,job,18,NOUN
211,restaurant,17,NOUN
108,co,17,NOUN
111,workers,16,NOUN
142,fun,16,NOUN
41,managers,15,NOUN
245,company,14,NOUN
31,coworkers,14,NOUN
80,hours,13,NOUN
261,shift,13,NOUN
207,place,11,NOUN
29,working,11,NOUN
166,pay,11,NOUN
371,environment,11,NOUN
156,servers,11,NOUN
129,opportunity,11,NOUN
3,scheduling,10,NOUN
122,staff,10,NOUN
390,server,9,NOUN
305,management,9,NOUN
19,bj,9,NOUN
143,atmosphere,9,NOUN
403,experience,8,NOUN
65,beer,8,NOUN
139,meals,7,NOUN
339,hotschedules,7,NOUN
570,guests,7,NOUN
115,meal,7,NOUN
328,move,7,NOUN
6,pick,7,NOUN
285,school,6,NOUN
374,manager,6,NOUN
218,discount,6,NOUN
190,members,6,NOUN
189,team,6,NOUN
185,way,6,NOUN
170,schedules,6,NOUN
253,friends,6,NOUN
61,benefits,6,NOUN
322,lot,6,NOUN
331,kitchen,6,NOUN
209,lots,6,NOUN
112,employees,6,NOUN
33,family,5,NOUN
540,use,5,NOUN
103,transfer,5,NOUN
252,part,5,NOUN
361,pros,5,NOUN
5,system,5,NOUN
609,locations,5,NOUN
79,volume,5,NOUN
82,employee,5,NOUN
130,advancement,5,NOUN
240,sales,4,NOUN
171,opportunities,4,NOUN
431,beers,4,NOUN
413,customer,4,NOUN
232,year,4,NOUN
267,reason,4,NOUN
446,days,4,NOUN
587,cash,4,NOUN
434,love,4,NOUN
436,go,4,NOUN
464,tables,3,NOUN
346,hosts,3,NOUN
874,customers,3,NOUN
223,promotion,3,NOUN
392,bartender,3,NOUN
249,ability,3,NOUN
341,service,3,NOUN
476,bjs,3,NOUN
259,swap,3,NOUN
43,location,3,NOUN
277,night,3,NOUN
686,sense,3,NOUN
35,potential,3,NOUN
21,area,3,NOUN
449,thing,3,NOUN
662,day,3,NOUN
606,training,3,NOUN
152,right,3,NOUN
205,jobs,3,NOUN
188,camaraderie,3,NOUN
168,cooking,3,NOUN
311,door,2,NOUN
312,policy,2,NOUN
307,discounts,2,NOUN
315,learning,2,NOUN
393,hostesses,2,NOUN
319,store,2,NOUN
664,music,2,NOUN
487,trainer,2,NOUN
516,college,2,NOUN
515,friendships,2,NOUN
313,incentives,2,NOUN
701,switch,2,NOUN
500,side,2,NOUN
505,takeout,2,NOUN
344,release,2,NOUN
657,ranks,2,NOUN
347,hostess,2,NOUN
503,pace,2,NOUN
354,help,2,NOUN
356,something,2,NOUN
359,events,2,NOUN
816,guy,2,NOUN
803,angeles,2,NOUN
96,vision,2,NOUN
136,bonuses,2,NOUN
482,wage,2,NOUN
397,systems,2,NOUN
456,everyone,2,NOUN
645,income,2,NOUN
98,level,2,NOUN
626,host,2,NOUN
461,week,2,NOUN
560,years,2,NOUN
264,need,2,NOUN
177,restaurants,2,NOUN
220,bonus,2,NOUN
559,take,2,NOUN
402,room,2,NOUN
401,culture,2,NOUN
708,average,2,NOUN
38,flexibility,2,NOUN
481,min,2,NOUN
45,ex,2,NOUN
641,severs,1,NOUN
768,possibility,1,NOUN
739,word,1,NOUN
762,pizookies,1,NOUN
647,movement,1,NOUN
744,anything,1,NOUN
765,coast,1,NOUN
653,imd,1,NOUN
759,strawberry,1,NOUN
750,stars,1,NOUN
758,runners,1,NOUN
757,computer,1,NOUN
654,offability,1,NOUN
755,appearance,1,NOUN
650,promotions,1,NOUN
734,conflict,1,NOUN
683,register,1,NOUN
655,rise,1,NOUN
731,ones,1,NOUN
687,urgency,1,NOUN
688,toes,1,NOUN
682,paste,1,NOUN
681,runner,1,NOUN
689,multitask,1,NOUN
690,skills,1,NOUN
698,guestscash,1,NOUN
678,fundamentals,1,NOUN
677,attitude,1,NOUN
699,request,1,NOUN
673,cooler,1,NOUN
672,vibe,1,NOUN
671,variety,1,NOUN
703,stores,1,NOUN
705,yearsgreat,1,NOUN
670,alcohol,1,NOUN
667,floora,1,NOUN
712,thousands,1,NOUN
713,coupons,1,NOUN
714,deals,1,NOUN
715,hand,1,NOUN
719,coupon,1,NOUN
722,fly,1,NOUN
723,radar,1,NOUN
663,daysgreat,1,NOUN
661,commission,1,NOUN
726,workersoverall,1,NOUN
725,position,1,NOUN
916,football,1,NOUN
