,current-liabilities,current-assets,equity,noncurrent-assets,noncurrent-liabilities
0,1.0,1.0,0.6581807804391737,0.03114813197706423,1.0
1,0.8052769945982803,0.824899208526517,0.39611644235669974,0.0,0.7874156820912009
2,0.6642138167581548,0.6264411817077429,0.1731454514641742,0.1911374458012678,0.6906015140102562
3,0.4444994646510057,0.42535380134027423,0.0,0.5694913850049006,0.5701370329902711
4,0.1998329484984424,0.27911093893295214,0.44798688683465443,0.659769535658664,0.2568421266985535
5,0.08869847602359254,0.2918434562217175,0.7830109208493907,0.7916392358867548,0.0
6,0.0,0.0,1.0,1.0,0.02738843741439123
