,name,count,pos
22,work,15,NOUN
32,get,12,NOUN
27,food,11,NOUN
8,money,11,NOUN
47,time,11,NOUN
12,people,9,NOUN
157,restaurant,8,NOUN
33,shifts,8,NOUN
107,server,8,NOUN
55,job,6,NOUN
19,company,6,NOUN
85,schedule,6,NOUN
38,working,6,NOUN
189,tips,6,NOUN
119,workers,5,NOUN
104,opportunity,5,NOUN
173,managers,5,NOUN
2,atmosphere,4,NOUN
198,environment,4,NOUN
71,use,4,NOUN
99,bj,4,NOUN
69,meals,4,NOUN
202,servers,4,NOUN
203,shift,4,NOUN
240,locations,4,NOUN
120,hotschedules,4,NOUN
298,management,4,NOUN
80,sense,3,NOUN
278,advancement,3,NOUN
139,pay,3,NOUN
90,part,3,NOUN
84,school,3,NOUN
135,members,3,NOUN
237,coworkers,3,NOUN
134,team,3,NOUN
252,scheduling,3,NOUN
75,cash,3,NOUN
184,staff,3,NOUN
230,system,3,NOUN
239,family,3,NOUN
223,experience,3,NOUN
418,customers,3,NOUN
247,employees,3,NOUN
79,guests,3,NOUN
204,friends,3,NOUN
206,manager,3,NOUN
211,reason,2,NOUN
141,average,2,NOUN
434,sales,2,NOUN
396,pros,2,NOUN
188,promotion,2,NOUN
185,schedules,2,NOUN
168,hours,2,NOUN
132,camaraderie,2,NOUN
154,tables,2,NOUN
1,music,2,NOUN
40,jobs,2,NOUN
11,lot,2,NOUN
347,pick,2,NOUN
323,guy,2,NOUN
328,training,2,NOUN
42,place,2,NOUN
109,bartender,2,NOUN
307,angeles,2,NOUN
25,night,2,NOUN
111,lots,2,NOUN
331,days,2,NOUN
115,day,2,NOUN
7,area,2,NOUN
123,switch,2,NOUN
126,transfer,2,NOUN
91,customer,2,NOUN
416,policy,1,NOUN
348,release,1,NOUN
378,perks,1,NOUN
345,pizzas,1,NOUN
344,end,1,NOUN
349,demand,1,NOUN
342,control,1,NOUN
415,door,1,NOUN
359,head,1,NOUN
351,something,1,NOUN
411,flex,1,NOUN
373,favoritism,1,NOUN
419,highway,1,NOUN
385,conversation,1,NOUN
386,iii,1,NOUN
393,person,1,NOUN
367,ex,1,NOUN
366,approach,1,NOUN
404,min,1,NOUN
405,wage,1,NOUN
406,benefits,1,NOUN
410,dining,1,NOUN
364,remarks,1,NOUN
362,topics,1,NOUN
381,ranks,1,NOUN
355,someone,1,NOUN
372,minutes,1,NOUN
440,schedulingi,1,NOUN
420,shopping,1,NOUN
480,games,1,NOUN
461,averages,1,NOUN
464,home,1,NOUN
466,hosts,1,NOUN
467,takeout,1,NOUN
470,go,1,NOUN
475,football,1,NOUN
476,season,1,NOUN
477,tv,1,NOUN
482,manage,1,NOUN
457,idea,1,NOUN
484,hostesss,1,NOUN
485,wear,1,NOUN
487,dress,1,NOUN
488,pants,1,NOUN
490,shirt,1,NOUN
492,lunch,1,NOUN
493,jewelry,1,NOUN
494,hair,1,NOUN
460,check,1,NOUN
456,servergreat,1,NOUN
421,airport,1,NOUN
435,labor,1,NOUN
423,roadwaysa,1,NOUN
425,growth,1,NOUN
426,opportunities,1,NOUN
429,hr,1,NOUN
430,week,1,NOUN
431,otis,1,NOUN
432,board,1,NOUN
433,monitor,1,NOUN
436,comps,1,NOUN
455,deal,1,NOUN
438,volume,1,NOUN
340,host,1,NOUN
445,need,1,NOUN
446,itgreat,1,NOUN
447,insurance,1,NOUN
449,match,1,NOUN
450,vacation,1,NOUN
452,times,1,NOUN
341,quality,1,NOUN
254,trainer,1,NOUN
336,side,1,NOUN
153,coupon,1,NOUN
121,request,1,NOUN
129,stores,1,NOUN
131,yearsgreat,1,NOUN
146,thousands,1,NOUN
147,coupons,1,NOUN
148,deals,1,NOUN
149,hand,1,NOUN
158,fly,1,NOUN
333,worth,1,NOUN
159,radar,1,NOUN
164,position,1,NOUN
165,workersoverall,1,NOUN
166,income,1,NOUN
177,ones,1,NOUN
179,store,1,NOUN
181,conflict,1,NOUN
113,guestscash,1,NOUN
103,flexibility,1,NOUN
93,skills,1,NOUN
92,service,1,NOUN
10,floora,1,NOUN
26,alcohol,1,NOUN
44,variety,1,NOUN
46,vibe,1,NOUN
49,cooler,1,NOUN
50,restaurants,1,NOUN
53,hostesses,1,NOUN
58,attitude,1,NOUN
59,fundamentals,1,NOUN
66,runner,1,NOUN
74,paste,1,NOUN
76,register,1,NOUN
81,urgency,1,NOUN
82,toes,1,NOUN
83,multitask,1,NOUN
187,beer,1,NOUN
192,word,1,NOUN
197,anything,1,NOUN
282,advance,1,NOUN
284,aim,1,NOUN
285,consistency,1,NOUN
287,achievedflexibility,1,NOUN
289,changes,1,NOUN
295,brewing,1,NOUN
296,beers,1,NOUN
299,hoursvery,1,NOUN
300,transfers,1,NOUN
301,san,1,NOUN
302,diego,1,NOUN
308,environments,1,NOUN
311,offer,1,NOUN
312,room,1,NOUN
321,activities,1,NOUN
330,program,1,NOUN
283,performance,1,NOUN
277,jobopportunities,1,NOUN
212,stars,1,NOUN
275,bar,1,NOUN
225,appearance,1,NOUN
229,computer,1,NOUN
231,runners,1,NOUN
232,strawberry,1,NOUN
236,pizookies,1,NOUN
243,coast,1,NOUN
245,ability,1,NOUN
248,discounts,1,NOUN
249,possibility,1,NOUN
257,pace,1,NOUN
263,base,1,NOUN
264,recession,1,NOUN
270,rules,1,NOUN
271,jobgreat,1,NOUN
273,regulars,1,NOUN
495,accessories,1,NOUN
