,name,count,pos
26,work,7,NOUN
2,one,4,NOUN
85,hostesses,4,NOUN
81,restaurant,4,NOUN
107,guests,3,NOUN
3,day,3,NOUN
55,make,3,NOUN
63,order,3,NOUN
17,management,3,NOUN
5,shift,3,NOUN
22,time,2,NOUN
52,product,2,NOUN
93,everything,2,NOUN
61,customers,2,NOUN
11,month,2,NOUN
97,managers,2,NOUN
185,hour,2,NOUN
153,girls,2,NOUN
48,silverware,2,NOUN
45,staff,2,NOUN
41,shifts,2,NOUN
138,days,2,NOUN
150,coworkers,1,NOUN
172,times,1,NOUN
149,demands,1,NOUN
143,amount,1,NOUN
155,front,1,NOUN
202,stand,1,NOUN
162,take,1,NOUN
163,party,1,NOUN
165,table,1,NOUN
175,months,1,NOUN
173,addition,1,NOUN
174,hours,1,NOUN
197,applicants,1,NOUN
176,weeks,1,NOUN
178,seniority,1,NOUN
181,week,1,NOUN
133,tables,1,NOUN
182,ones,1,NOUN
200,measures,1,NOUN
186,slave,1,NOUN
187,amounts,1,NOUN
189,taxes,1,NOUN
190,place,1,NOUN
192,interview,1,NOUN
193,manager,1,NOUN
137,people,1,NOUN
95,care,1,NOUN
131,bathrooms,1,NOUN
128,slack,1,NOUN
14,store,1,NOUN
19,agm,1,NOUN
28,environment,1,NOUN
30,reason,1,NOUN
38,training,1,NOUN
39,advanvancement,1,NOUN
46,glasses,1,NOUN
49,weekends,1,NOUN
53,night,1,NOUN
54,ekm,1,NOUN
57,orders,1,NOUN
66,phones,1,NOUN
67,sugarland,1,NOUN
68,location,1,NOUN
72,estate,1,NOUN
74,area,1,NOUN
75,mgr,1,NOUN
76,attention,1,NOUN
78,change,1,NOUN
79,situation,1,NOUN
84,money,1,NOUN
87,slaves,1,NOUN
100,something,1,NOUN
106,parties,1,NOUN
111,eat,1,NOUN
114,course,1,NOUN
121,restaurants,1,NOUN
203,call,1,NOUN
