,name,count,pos
52,good money,10,
298,flexible hours,9,
102,work environment,8,
136,place work,8,
275,easy get,6,
101,great work,6,
208,co workers,6,
51,make good,5,
184,great money,5,
97,management team,5,
272,free food,4,
67,fast paced,4,
323,great job,4,
70,people work,4,
647,make money,4,
96,good management,4,
111,good tips,4,
618,team members,4,
79,great atmosphere,4,
502,fun work,4,
57,minimum wage,4,
191,fun environment,3,
47,easy job,3,
202,advancement opportunities,3,
180,great people,3,
204,schedule good,3,
863,get along,3,
463,money make,3,
810,great management,3,
435,work great,3,
600,managers great,3,
77,flexible schedule,3,
93,customer service,3,
436,money fun,3,
844,pretty good,3,
1032,food great,3,
116,good hours,3,
855,amount money,3,
75,room growth,3,
187,friendly staff,3,
648,money flexible,3,
484,pay good,3,
503,work good,3,
1135,always busy,3,
1132,great food,3,
712,flexible scheduling,3,
485,good training,3,
753,staff great,3,
301,willing work,3,
705,hard work,3,
299,hours management,3,
309,taking care,2,
268,well great,2,
142,restaurant industry,2,
1186,food beer,2,
273,food shift,2,
312,great company,2,
441,working bj,2,
279,management fun,2,
576,around schedule,2,
1407,good amount,2,
575,work around,2,
308,job taking,2,
434,shift great,2,
113,nice people,2,
828,new people,2,
694,managers understanding,2,
864,along well,2,
1166,customers employees,2,
437,fun place,2,
292,care employees,2,
1431,food wonderful,2,
322,bj great,2,
321,people bj,2,
182,ability make,2,
650,great benefits,2,
223,money great,2,
198,work hard,2,
193,great team,2,
192,environment great,2,
1118,place start,2,
761,growth within,2,
377,college student,2,
760,also room,2,
235,take care,2,
183,make great,2,
238,good pay,2,
601,environment management,2,
1635,work lot,2,
804,tips fun,2,
167,couple months,2,
1073,potential make,2,
1199,menu great,2,
163,move server,2,
1071,laid back,2,
738,kitchen manager,2,
609,hiring within,2,
258,new restaurant,2,
781,within company,2,
514,working restaurant,2,
602,management cares,2,
442,great place,2,
80,atmosphere easy,2,
881,opportunity move,2,
882,move around,2,
561,good environment,2,
886,good good,2,
60,work way,2,
552,student flexible,2,
551,job college,2,
550,busy great,2,
48,job nice,2,
46,money easy,2,
99,opportunity advancement,2,
903,fun staff,2,
542,work restaurant,2,
1317,job good,2,
985,scheduling system,2,
487,hours good,2,
972,growth opportunities,2,
922,pick shifts,2,
527,managers nice,2,
501,people fun,2,
1352,management friendly,2,
950,schedules online,2,
949,hot schedules,2,
78,schedule great,2,
1173,atmosphere great,2,
92,great customer,2,
1398,employees easy,2,
451,serving good,2,
81,easy going,2,
1280,fun upbeat,1,
1325,tips would,1,
1209,understanding willing,1,
1208,usually understanding,1,
1207,managers usually,1,
1206,team managers,1,
1205,outgoing team,1,
1204,fun outgoing,1,
1203,staffed fun,1,
1210,work servers,1,
1326,would average,1,
1202,busy staffed,1,
1201,drinks always,1,
1294,good hostess,1,
1200,great drinks,1,
1327,average little,1,
1198,expansive menu,1,
1324,plus tips,1,
1211,servers help,1,
1295,hostess started,1,
1197,sells expansive,1,
1223,easy talk,1,
1319,hourly 7,1,
1222,relaxed easy,1,
1221,managers relaxed,1,
1220,connect managers,1,
1219,talk connect,1,
1320,7 00,1,
1218,fun talk,1,
1217,servers fun,1,
1216,money servers,1,
1321,00 8,1,
1322,8 00,1,
1323,00 plus,1,
1215,system good,1,
1214,computer system,1,
1213,great computer,1,
1212,help great,1,
1293,base pay,1,
1196,food sells,1,
1296,started 2,1,
1178,hardly ever,1,
1292,wanted base,1,
1181,great teamwork,1,
1180,complain work,1,
1336,works together,1,
1337,together achieve,1,
1338,achieve company,1,
1339,company successpay,1,
1179,ever complain,1,
1340,successpay good,1,
1195,excellent food,1,
1177,work hardly,1,
1176,happy work,1,
1175,hires happy,1,
1341,good bonus,1,
1342,bonus generally,1,
1291,exactly wanted,1,
1174,bj hires,1,
1290,work exactly,1,
1289,impossible work,1,
1182,teamwork solid,1,
1183,solid structure,1,
1335,everyone works,1,
1194,workers excellent,1,
1328,little 20,1,
1193,love co,1,
1192,fun love,1,
1191,work fun,1,
1190,makes work,1,
1329,20 00,1,
1330,00 per,1,
1189,environment makes,1,
1188,beat environment,1,
1331,per hour,1,
1187,beer beat,1,
1332,hour friendly,1,
1185,love food,1,
1333,friendly workplace,1,
1334,workplace everyone,1,
1184,structure love,1,
1318,money hourly,1,
1225,always something,1,
1224,talk always,1,
1303,advancement excellent,1,
1264,issue guest,1,
1263,help issue,1,
1262,actually help,1,
1261,managers actually,1,
1260,everything managers,1,
1285,used hotschedules,1,
1259,appearance everything,1,
1258,good appearance,1,
1257,foods good,1,
1256,restaurant foods,1,
1304,excellent every,1,
1255,nice restaurant,1,
1305,every manager,1,
1306,manager started,1,
1307,started server,1,
1254,money nice,1,
1308,server company,1,
1265,guest great,1,
1302,wage opportunity,1,
1252,pizookielots training,1,
1284,technology used,1,
1278,uniformity companyquick,1,
1277,service uniformity,1,
1276,steps service,1,
1275,love steps,1,
1274,atmosphere love,1,
1273,food atmosphere,1,
1281,upbeat environment,1,
1272,conceptgreat food,1,
1271,growing conceptgreat,1,
1270,fast growing,1,
1269,opportunities fast,1,
1268,lots growth,1,
1301,server minimum,1,
1282,environment date,1,
1267,pay lots,1,
1283,date technology,1,
1266,great pay,1,
1253,training make,1,
1286,hotschedules scheduling,1,
1279,companyquick money,1,
1299,servers 1,1,
1239,manager location,1,
1238,silverware kitchen,1,
1237,organize silverware,1,
1236,clean organize,1,
1315,school 2nd,1,
1298,wage servers,1,
1234,silverware tables,1,
1233,sure silverware,1,
1297,2 minimum,1,
1232,make sure,1,
1316,2nd job,1,
1231,tables make,1,
1230,clean tables,1,
1229,silverware clean,1,
1228,roll silverware,1,
1227,work roll,1,
1226,something work,1,
1314,schedule school,1,
1300,1 server,1,
1309,company hard,1,
1313,raise work,1,
1251,dead pizookielots,1,
1250,ex dead,1,
1249,sometimes ex,1,
1287,scheduling virtually,1,
1248,food sometimes,1,
1247,alright free,1,
1246,including alright,1,
1245,team including,1,
1288,virtually impossible,1,
1244,sure team,1,
1310,work pays,1,
1311,pays yearly,1,
1243,made sure,1,
1242,passion made,1,
1312,yearly raise,1,
1241,showed passion,1,
1240,location showed,1,
1235,tables clean,1,
0,make tips,1,
1172,happy atmosphere,1,
1031,part food,1,
1029,maintain contact,1,
1028,workers maintain,1,
1027,great co,1,
1026,family great,1,
1025,support family,1,
1024,money support,1,
1023,made great,1,
1022,food made,1,
1021,3 food,1,
1020,people 3,1,
1019,2 people,1,
1018,money 2,1,
1017,1 money,1,
1016,hard 1,1,
1015,works hard,1,
1014,good works,1,
1013,team good,1,
1012,manahement team,1,
1011,atmosphere manahement,1,
1010,team atmosphere,1,
1009,dedicated team,1,
1008,years dedicated,1,
1007,throughout years,1,
1030,contact part,1,
1033,great standard,1,
1005,job stability,1,
1034,standard benefits,1,
1057,place proud,1,
1056,service place,1,
1055,food service,1,
1054,level food,1,
1053,professional level,1,
1052,growth professional,1,
1051,potential growth,1,
1050,great potential,1,
1049,pay well,1,
1048,hours pay,1,
1047,give pretty,1,
1046,signed give,1,
1045,hours signed,1,
1044,33 hours,1,
1043,minimum 33,1,
1042,worked minimum,1,
1041,long worked,1,
1040,free long,1,
1039,still free,1,
1038,know still,1,
1037,nice know,1,
1036,package nice,1,
1035,benefits package,1,
1006,stability throughout,1,
1004,well job,1,
1171,everyone happy,1,
976,throughout country,1,
974,restaurant openings,1,
973,opportunities new,1,
971,tipshuge growth,1,
970,great tipshuge,1,
969,schedule make,1,
968,school schedule,1,
967,membersworks school,1,
966,crew membersworks,1,
965,great crew,1,
964,availability great,1,
963,work availability,1,
962,experience willing,1,
961,kitchen experience,1,
960,much kitchen,1,
959,someone much,1,
958,pay someone,1,
957,high pay,1,
956,covered high,1,
955,get covered,1,
954,shifts get,1,
953,easy pick,1,
952,system easy,1,
951,online system,1,
975,openings throughout,1,
977,country future,1,
1003,environment well,1,
978,future bright,1,
1002,challenging work,1,
1001,provided challenging,1,
1000,company provided,1,
999,company company,1,
998,lots room,1,
997,1am lots,1,
996,5pm 1am,1,
995,work 5pm,1,
994,often work,1,
993,schedules often,1,
992,flexibility schedules,1,
991,restaurants flexibility,1,
990,bj restaurants,1,
989,thing working,1,
988,best thing,1,
987,legitthe best,1,
986,system legitthe,1,
984,hotschedule scheduling,1,
983,staff hotschedule,1,
982,industryflexible schedule,1,
981,higher industryflexible,1,
980,pay higher,1,
979,bright pay,1,
1058,proud great,1,
1059,great scheduling,1,
1060,system comraderie,1,
1144,etc gm,1,
1142,benefits 401k,1,
1343,generally attainable,1,
1140,well health,1,
1139,great well,1,
1138,bonus great,1,
1137,salary bonus,1,
1136,busy salary,1,
1134,processes always,1,
1133,food processes,1,
1131,money friendly,1,
1130,line great,1,
1129,shifts line,1,
1128,drop shifts,1,
1127,pick drop,1,
1126,scheduling pick,1,
1125,host flexible,1,
1124,take host,1,
1123,runner take,1,
1122,food runner,1,
1121,starting food,1,
1120,try starting,1,
1119,start try,1,
1117,good place,1,
1143,401k etc,1,
1145,gm top,1,
1061,comraderie amongst,1,
1146,top 100k,1,
1170,make everyone,1,
1169,everything make,1,
1168,management everything,1,
1167,employees management,1,
1165,treat customers,1,
1164,views treat,1,
1163,excellent views,1,
1162,expected excellent,1,
1161,exactly expected,1,
1160,know exactly,1,
1159,always know,1,
1158,guide always,1,
1157,support guide,1,
1156,structure support,1,
1155,corporate structure,1,
1154,lots corporate,1,
1153,enough lots,1,
1152,long enough,1,
1151,around long,1,
1150,stick around,1,
1149,bonus stick,1,
1148,including bonus,1,
1147,100k including,1,
1116,way serving,1,
1115,want work,1,
1114,well want,1,
1113,experience well,1,
1086,high volume,1,
1085,hard high,1,
1084,extra hard,1,
1083,work extra,1,
1082,cooks work,1,
1081,years cooks,1,
1080,4 years,1,
1079,server 4,1,
1078,hours server,1,
1077,money hours,1,
1076,effort great,1,
1075,put effort,1,
1074,money put,1,
1072,back potential,1,
1070,pretty laid,1,
1069,friendly pretty,1,
1068,going friendly,1,
1067,workstaff easy,1,
1066,hard workstaff,1,
1065,appreciation hard,1,
1064,recognition appreciation,1,
1063,coworkers recognition,1,
1062,amongst coworkers,1,
1087,volume advance,1,
1088,advance get,1,
1089,get raises,1,
1102,hard gm,1,
1112,guest experience,1,
1111,care guest,1,
1110,really care,1,
1109,helpful really,1,
1108,nice helpful,1,
1107,ship managers,1,
1106,tight ship,1,
1105,runs tight,1,
1104,book runs,1,
1103,gm book,1,
1101,advance work,1,
1090,raises every,1,
1100,easy advance,1,
1099,within easy,1,
1098,promotes within,1,
1097,store promotes,1,
1096,place store,1,
1095,busy place,1,
1094,learn busy,1,
1093,line learn,1,
1092,section line,1,
1091,every section,1,
1141,health benefits,1,
1377,employment highly,1,
1344,attainable given,1,
1632,recognition good,1,
1644,cares employeesyou,1,
1643,company management,1,
1642,around company,1,
1641,room move,1,
1640,job room,1,
1639,fun atmosphere,1,
1638,peoplegreat staff,1,
1637,different peoplegreat,1,
1636,lot different,1,
1634,get work,1,
1633,tips get,1,
1631,gain recognition,1,
1345,given tools,1,
1630,promote gain,1,
1629,ways promote,1,
1628,looking ways,1,
1627,guiding looking,1,
1626,always guiding,1,
1625,conceptthey always,1,
1624,innovative conceptthey,1,
1623,base innovative,1,
1622,customer base,1,
1621,steady customer,1,
1620,california steady,1,
1645,employeesyou work,1,
1646,work microbrewery,1,
1647,microbrewery helps,1,
1648,helps increase,1,
1671,makes scheduling,1,
1670,scheduling makes,1,
1669,online scheduling,1,
1668,team hot,1,
1667,professional great,1,
1666,one professional,1,
1665,great one,1,
1664,bjs great,1,
1663,time bjs,1,
1662,make time,1,
1661,regulars make,1,
1660,make regulars,1,
1659,u make,1,
1658,people u,1,
