,profitability,solvency,liquidity,valuation,efficiency
0,0.17844111220261738,0.0,0.35104847374131337,1.0,0.27143119718388886
1,0.14118342736212275,0.2073793766649027,0.13926060815165156,0.5855677212950021,0.06394882559914217
2,0.1580303635043377,0.372625297255335,0.08282902888312352,0.32970317690045614,0.10238614286006964
3,0.10660175263497024,0.6046849540951167,0.30891733234229163,0.5297300247735477,0.1899617915950181
4,0.10485448437081141,0.7097834025506351,0.023551260056234397,0.1241499669976287,0.14634404944871515
5,0.0,1.0,0.0,0.0,0.0
6,0.11648685351923753,0.812465831719223,0.18054218426433816,0.32157211711588785,0.14088907483453653
7,1.0,0.2255854659210894,0.9999999999999998,0.48186482399701924,1.0
