,name,count,pos
68,hard work,6,
164,work life,6,
254,long hours,5,
462,life balance,4,
1153,fast paced,4,
318,secret shoppers,3,
211,can not,3,
751,2 years,3,
361,food running,3,
802,stressful busy,3,
14,hours sometimes,3,
1191,per week,3,
1240,co workers,3,
739,work hard,3,
198,management team,3,
4,hard get,3,
454,low pay,3,
497,food runners,3,
1408,white shirts,2,
1239,lazy co,2,
1891,add gratuity,2,
1161,menu items,2,
1401,feels like,2,
2022,lazy coworkers,2,
2510,background prepare,2,
1413,large parties,2,
362,running shifts,2,
1172,enough hours,2,
363,shifts managers,2,
1714,side work,2,
74,management know,2,
261,times management,2,
596,focus focus,2,
819,work training,2,
1955,triple sat,2,
995,hours hard,2,
476,things get,2,
2595,table go,2,
303,two weeks,2,
2759,spill food,2,
2760,food shirt,2,
304,weeks working,2,
886,get close,2,
1027,slow season,2,
137,new hires,2,
314,food items,2,
315,items corporate,2,
2041,lot work,2,
2596,go get,2,
1373,high stress,2,
2246,serving job,2,
1769,every single,2,
116,difficult get,2,
2311,mystery shopper,2,
2258,day shifts,2,
2793,getting stuck,2,
859,stressful times,2,
1001,huge menu,2,
618,become manager,2,
918,minimum wage,2,
1428,high expectations,2,
477,get control,2,
719,job also,2,
1210,stressful environment,2,
2352,points taken,2,
1445,roll outs,2,
1516,cut early,2,
2665,white button,2,
2666,button shirts,2,
1455,short staffed,2,
433,ticket times,2,
2351,got points,2,
220,5 work,2,
30,training done,2,
1980,steps service,2,
1112,hard move,2,
2672,fine dining,2,
578,serving position,2,
1859,script talking,2,
1858,follow script,2,
1465,team members,2,
2670,look like,2,
1994,team bussers,2,
765,sometimes many,2,
2511,prepare frustration,2,
1489,training program,2,
1079,heavy lifting,2,
61,pay unpredictable,2,
1296,constantly changing,2,
2212,issues management,2,
774,host get,2,
1967,implemented well,2,
1074,poor training,2,
940,enough get,2,
1076,heavy plates,2,
2849,start around,2,
775,get tipped,2,
413,problems kitchen,2,
2205,people work,2,
21,sometimes get,2,
209,even though,2,
766,many employees,2,
772,short shifts,2,
1944,hosts know,1,
1943,help hosts,1,
1977,required meet,1,
1936,never helps,1,
1937,helps anyone,1,
1978,meet quite,1,
1933,everyone really,1,
1938,anyone always,1,
1942,things help,1,
1940,asks others,1,
1941,others things,1,
1939,always asks,1,
1979,quite steps,1,
1982,table stressful,1,
1932,pick everyone,1,
1935,lazy never,1,
1981,service table,1,
1934,really lazy,1,
1966,programs implemented,1,
1945,know seat,1,
1946,seat people,1,
1964,busy hard,1,
1968,well locations,1,
1931,us pick,1,
1969,locations well,1,
1962,super hot,1,
1961,always super,1,
1960,restaurant always,1,
1970,well others,1,
1959,also restaurant,1,
1971,others implemented,1,
1958,thing also,1,
1972,well great,1,
1973,great training,1,
1974,program however,1,
1957,common thing,1,
1956,sat common,1,
1954,getting triple,1,
1953,open getting,1,
1952,become open,1,
1951,whenever become,1,
1950,tables whenever,1,
1965,training programs,1,
1949,empty tables,1,
1948,fill empty,1,
1975,however servers,1,
1976,servers required,1,
1947,people fill,1,
1963,hot busy,1,
1911,runners bussers,1,
1930,table us,1,
1868,clientele awful,1,
1870,matter good,1,
1871,good service,1,
1872,service provide,1,
1873,provide customers,1,
1874,customers still,1,
1875,still get,1,
1876,get awful,1,
1877,awful tips,1,
1878,tips last,1,
1879,last restaurant,1,
1880,restaurant worked,1,
1881,worked would,1,
1882,would always,1,
1883,always leave,1,
1884,leave 20,1,
1885,20 tips,1,
1886,tips leave,1,
1869,awful matter,1,
1867,times clientele,1,
1929,wiping table,1,
1866,irritated times,1,
1847,menus ever,1,
1848,ever managers,1,
1849,managers never,1,
1850,never really,1,
1851,really help,1,
1852,help need,1,
1853,need understanding,1,
1854,understanding definitely,1,
1855,definitely show,1,
1856,show favoritism,1,
1857,favoritism follow,1,
1860,talking customers,1,
1861,customers extremely,1,
1862,extremely annoying,1,
1863,annoying mention,1,
1864,mention get,1,
1865,get irritated,1,
1887,leave around,1,
1888,around 10,1,
1889,10 bj,1,
1890,bj add,1,
1912,bussers bar,1,
1913,bar bussers,1,
1914,bussers literally,1,
1915,literally nothing,1,
1916,nothing servers,1,
1917,servers job,1,
1918,job clean,1,
1919,clean everything,1,
1920,everything tables,1,
1921,tables leave,1,
1922,leave cups,1,
1923,cups bussers,1,
1924,bussers even,1,
1925,even leave,1,
1926,leave stack,1,
1927,stack dishes,1,
1928,dishes wiping,1,
1984,environment managers,1,
1910,tip food,1,
1909,awful tip,1,
1899,could possibly,1,
1892,gratuity huge,1,
1893,huge parties,1,
1894,parties even,1,
1895,even group,1,
1896,group 20,1,
1897,20 people,1,
1898,people could,1,
1900,possibly get,1,
1908,absolutely awful,1,
1901,get nothing,1,
1902,nothing serving,1,
1903,serving table,1,
1904,table mention,1,
1905,mention tip,1,
1906,tip awful,1,
1907,awful absolutely,1,
1983,busy environment,1,
0,hourly rate,1,
1985,managers frequently,1,
2122,excite wanting,1,
2102,shifts per,1,
2103,week 7,1,
2104,7 hours,1,
2105,hours day,1,
2106,day strict,1,
2107,strict labor,1,
2108,labor rush,1,
2109,rush get,1,
2110,get sidework,1,
2111,sidework done,1,
2112,done stressful,1,
2113,busy nights,1,
2114,nights aloneconstantly,1,
2115,aloneconstantly evolving,1,
2116,evolving company,1,
2117,company due,1,
2118,due rapid,1,
2119,rapid expansion,1,
2120,expansion may,1,
2101,5 shifts,1,
2100,work 5,1,
2099,could work,1,
2088,shoes wear,1,
2080,expect yell,1,
2081,yell liudly,1,
2082,liudly reimbursement,1,
2083,reimbursement uniform,1,
2084,uniform expenses,1,
2085,expenses non,1,
2086,non slip,1,
2087,slip shoes,1,
2089,wear run,1,
2098,section could,1,
2090,run quickly,1,
2091,quickly servers,1,
2092,servers high,1,
2093,high tip,1,
2094,tip 5,1,
2095,5 6,1,
2096,6 depending,1,
2097,depending section,1,
2121,may excite,1,
2123,wanting easy,1,
2078,stress levels,1,
2124,easy serving,1,
2147,say entire,1,
2148,entire script,1,
2149,script every,1,
2150,single table,1,
2151,table often,1,
2152,often results,1,
2153,results awkward,1,
2154,awkward communication,1,
2155,communication irritated,1,
2156,irritated customers,1,
2157,customers etc,1,
2158,etc idea,1,
2159,idea monitor,1,
2160,monitor employees,1,
2161,employees jobs,1,
2162,jobs good,1,
2163,good executed,1,
2164,executed another,1,
2165,another way,1,
2146,must say,1,
2145,shopper must,1,
2144,secret shopper,1,
2133,shops order,1,
2125,position unless,1,
2126,unless developing,1,
2127,developing market,1,
2128,market hard,1,
2129,move management,1,
2130,management bj,1,
2131,bj secret,1,
2132,secret shops,1,
2134,order score,1,
2143,know secret,1,
2135,score 100,1,
2136,100 score,1,
2137,score entire,1,
2138,entire experience,1,
2139,experience scripted,1,
2140,scripted unnatural,1,
2141,unnatural never,1,
2142,never know,1,
2079,levels expect,1,
2077,control high,1,
1986,frequently lot,1,
2031,restaurant new,1,
2010,setting tables,1,
2011,tables within,1,
2012,within two,1,
2013,two minutes,1,
2014,minutes regard,1,
2015,regard safety,1,
2016,safety terms,1,
2017,terms reducing,1,
2018,reducing stress,1,
2019,stress body,1,
2020,body busser,1,
2021,busser lazy,1,
2023,coworkers long,1,
2024,many rules,1,
2025,rules sometimes,1,
2026,sometimes staffed,1,
2027,staffed music,1,
2028,music loud,1,
2029,loud hot,1,
2009,cleaning setting,1,
2008,expectation cleaning,1,
2007,unrealistic expectation,1,
1996,team relied,1,
1987,lot stress,1,
1988,stress tired,1,
1989,tired due,1,
1990,due long,1,
1991,hours affect,1,
1992,affect whole,1,
1993,whole team,1,
1995,bussers team,1,
1997,relied self,1,
1846,biggest menus,1,
1998,self performance,1,
1999,performance act,1,
2000,act like,1,
2001,like team,1,
2002,bussers servers,1,
2003,servers sketchy,1,
2004,sketchy paying,1,
2005,paying tips,1,
2030,hot restaurant,1,
2032,new still,1,
2076,busy things,1,
2033,still getting,1,
2057,poor performance,1,
2058,performance never,1,
2059,never reprimanded,1,
2060,reprimanded general,1,
2061,general culture,1,
2062,culture mediocrity,1,
2063,mediocrity within,1,
2064,within service,1,
2065,service staffkitchen,1,
2066,staffkitchen gets,1,
2067,gets crazy,1,
2068,crazy many,1,
2069,many menu,1,
2070,items lazy,1,
2071,workers always,1,
2072,always running,1,
