date,adj_close,adj_high,adj_low,adj_open,adj_volume,close,ex_dividend,high,low,open,split_ratio,volume
2002-10-31,2.33666666666667,2.54666666666667,1.66,2.19333333333333,752700.0,7.01,0.0,7.64,4.98,6.58,1.0,250900.0
2002-09-30,2.19333333333333,2.4,1.91666666666667,2.2,896400.0,6.58,0.0,7.2,5.75,6.6,1.0,298800.0
2002-08-30,2.21333333333333,3.25666666666667,1.91666666666667,3.14333333333333,1222500.0,6.64,0.0,9.77,5.75,9.43,1.0,407500.0
2002-07-31,3.04666666666667,4.51666666666667,2.98333333333333,4.09666666666667,1028700.0,9.14,0.0,13.55,8.95,12.29,1.0,342900.0
2002-06-28,4.06666666666667,4.14666666666667,3.6,3.76333333333333,939900.0,12.2,0.0,12.44,10.8,11.29,1.0,313300.0
2002-05-31,3.81,5.00666666666667,3.76666666666667,4.47,1346400.0,11.43,0.0,15.02,11.3,13.41,1.0,448800.0
2002-04-30,4.53666666666667,5.26666666666667,4.04,5.26666666666667,2240100.0,13.61,0.0,15.8,12.12,15.8,1.0,746700.0
2002-03-28,5.29666666666667,5.3,4.04,4.04,1628700.0,15.89,0.0,15.9,12.12,12.12,1.0,542900.0
2002-02-28,4.08333333333333,4.26666666666667,3.05333333333333,4.03333333333333,1573200.0,12.25,0.0,12.8,9.16,12.1,1.0,524400.0
2002-01-31,4.06,4.85333333333333,3.75,4.73333333333333,930300.0,12.18,0.0,14.56,11.25,14.2,1.0,310100.0
2001-12-31,4.75,4.88333333333333,3.56666666666667,3.71,4692000.0,14.25,0.0,14.65,10.7,11.13,1.0,1564000.0
2001-11-30,3.74,4.26333333333333,3.24333333333333,3.75,3751500.0,11.22,0.0,12.79,9.73,11.25,1.0,1250500.0
2001-10-31,3.69,5.03,3.5,5.0,3257400.0,11.07,0.0,15.09,10.5,15.0,1.0,1085800.0
2001-09-28,5.2,5.32333333333333,3.96333333333333,4.95,1867800.0,15.6,0.0,15.97,11.89,14.85,1.0,622600.0
2001-08-31,5.0,5.42,3.83666666666667,4.73333333333333,2727900.0,15.0,0.0,16.26,11.51,14.2,1.0,909300.0
2001-07-31,4.73333333333333,5.56666666666667,4.0,5.14,2535300.0,14.2,0.0,16.7,12.0,15.42,1.0,845100.0
2001-06-29,5.66666666666667,6.17333333333333,4.53333333333333,5.60666666666667,10928400.0,17.0,0.0,18.52,13.6,16.82,1.0,3642800.0
2001-05-31,5.61,6.01666666666667,5.05666666666667,5.58333333333333,5668500.0,16.83,0.0,18.05,15.17,16.75,1.0,1889500.0
2001-04-30,5.58333333333333,5.68333333333333,3.23,3.41666666666667,5471100.0,16.75,0.0,17.05,9.69,10.25,1.0,1823700.0
2001-03-30,3.41666666666667,4.41666666666667,2.93666666666667,4.14666666666667,1603200.0,10.25,0.0,13.25,8.81,12.44,1.0,534400.0
2001-02-28,4.20666666666667,4.75,3.79333333333333,4.09,7267800.0,12.62,0.0,14.25,11.38,12.27,1.0,2422600.0
2001-01-31,4.10333333333333,4.85333333333333,3.16666666666667,4.12666666666667,11595000.0,12.31,0.0,14.56,9.5,12.38,1.0,3865000.0
2000-12-29,4.04333333333333,5.08333333333333,3.58333333333333,4.66666666666667,2058900.0,12.13,0.0,15.25,10.75,14.0,1.0,686300.0
2000-11-30,4.66666666666667,5.85333333333333,4.43666666666667,5.29333333333333,3669300.0,14.0,0.0,17.56,13.31,15.88,1.0,1223100.0
