date,adj_close,adj_high,adj_low,adj_open,adj_volume,close,ex_dividend,high,low,open,split_ratio,volume
2017-11-21,0.08667606244579358,0.0922309929372663,0.10040595399188092,0.09371625998704382,0.4740756719316085,0.08667606244579358,0.0,0.0922309929372663,0.10040595399188092,0.09371625998704382,0.40000000000000013,0.4744077519797558
2017-10-31,0.12673460537727668,0.13959285417532197,0.14722598105548035,0.13755128481969336,0.3885956230173515,0.12673460537727668,0.0,0.13959285417532197,0.14722598105548035,0.13755128481969336,0.40000000000000013,0.3889816770257135
2017-09-29,0.13768430182133565,0.13533444121312838,0.164276048714479,0.12902180954437487,0.24205742655430304,0.13768430182133565,0.0,0.13533444121312838,0.164276048714479,0.12902180954437487,0.40000000000000013,0.24253600796392744
2017-08-31,0.12868603642671295,0.17116742833402576,0.1558863328822733,0.17447635499892034,0.44582065832396084,0.12868603642671295,0.0,0.17116742833402576,0.1558863328822733,0.17447635499892034,0.40000000000000013,0.4461705792016315
2017-07-31,0.17465307892454468,0.1875778977980889,0.21366711772665758,0.19445044266896996,0.30359855745800707,0.17465307892454468,0.0,0.1875778977980889,0.21366711772665758,0.19445044266896996,0.40000000000000013,0.30403828046039905
2017-06-30,0.19525151777970512,0.22403406730369757,0.2461434370771312,0.21442453033901965,0.3653716024949312,0.19525151777970512,0.0,0.22403406730369757,0.2461434370771312,0.21442453033901965,0.40000000000000013,0.36577232065446796
2017-05-31,0.2142237640936687,0.23579144162858331,0.1936400541271989,0.1632476786871086,0.6751179064476815,0.2142237640936687,0.0,0.23579144162858331,0.1936400541271989,0.1632476786871086,0.40000000000000013,0.6753230440606635
2017-04-28,0.16413703382480485,0.1575612796011633,0.1843031123139377,0.15417836320449146,0.220583176011829,0.16413703382480485,0.0,0.1575612796011633,0.1843031123139377,0.15417836320449146,0.40000000000000013,0.22107531672984337
2017-03-31,0.154705117085863,0.1525758205234732,0.17794316644113664,0.15741740444828328,0.3178155526046012,0.154705117085863,0.0,0.1525758205234732,0.17794316644113664,0.15741740444828328,0.40000000000000013,0.3182462986873475
2017-02-28,0.15730702515177797,0.17324470294972996,0.19391069012178616,0.17307277045994382,0.28843701805527805,0.15730702515177797,0.0,0.17324470294972996,0.19391069012178616,0.17307277045994382,0.40000000000000013,0.2888863143830823
2017-01-31,0.1712922810060711,0.17168674698795183,0.17456021650879563,0.13971064564888794,0.4516603887840079,0.1712922810060711,0.0,0.17168674698795183,0.17456021650879563,0.13971064564888794,0.40000000000000013,0.45200662232897904
2016-12-30,0.13660017346053774,0.15288741171582884,0.1713802435723951,0.14208594256100193,0.31438072933120326,0.13660017346053774,0.0,0.15288741171582884,0.1713802435723951,0.14208594256100193,0.40000000000000013,0.314813644235997
2016-11-30,0.14267129228100608,0.1472787702534275,0.1602165087956698,0.14143813431224356,0.4092412621758549,0.14267129228100608,0.0,0.1472787702534275,0.1602165087956698,0.14143813431224356,0.40000000000000013,0.409614280079059
2016-10-31,0.14288811795316567,0.1818653926049024,0.17760487144790255,0.18700064780824877,0.4084869899551573,0.14288811795316567,0.0,0.1818653926049024,0.17760487144790255,0.18700064780824877,0.40000000000000013,0.4088604841222305
2016-09-30,0.18712055507372072,0.17895720814291652,0.18240866035182676,0.14910386525588426,0.3995643271559152,0.18712055507372072,0.0,0.17895720814291652,0.18240866035182676,0.14910386525588426,0.40000000000000013,0.39994345528615355
2016-08-31,0.14971812662619255,0.16171582883257168,0.15534506089309877,0.13787518894407255,0.5371624892075489,0.14971812662619255,0.0,0.16171582883257168,0.15534506089309877,0.13787518894407255,0.40000000000000013,0.5374547348685033
2016-07-29,0.13768430182133565,0.1472787702534275,0.164276048714479,0.13819909306845174,0.4317438734478399,0.13768430182133565,0.0,0.1472787702534275,0.164276048714479,0.13819909306845174,0.40000000000000013,0.4321026827133449
2016-06-30,0.1409366869037294,0.13720398836726216,0.1500676589986468,0.13560786007341827,0.4846036915194319,0.1409366869037294,0.0,0.13720398836726216,0.1500676589986468,0.13560786007341827,0.40000000000000013,0.4849291239472563
2016-05-31,0.13768430182133565,0.17438720398836727,0.1534506089309878,0.18365363852299718,0.5932855919309449,0.13768430182133565,0.0,0.17438720398836727,0.1534506089309878,0.18365363852299718,0.40000000000000013,0.593542400245384
2016-04-29,0.18430182133564615,0.1948483589530536,0.1936400541271989,0.1578492766141222,0.6121131567323119,0.18430182133564615,0.0,0.1948483589530536,0.1936400541271989,0.1578492766141222,0.40000000000000013,0.6123580769132458
2016-03-31,0.16023417172593235,0.15475695886996263,0.1385656292286874,0.10969553012308356,0.7422229926041035,0.16023417172593235,0.0,0.15475695886996263,0.1385656292286874,0.10969553012308356,0.40000000000000013,0.7423857586076115
2016-02-29,0.10819601040763226,0.10344827586206896,0.09336941813261164,0.078168862016843,0.416592474974302,0.10819601040763226,0.0,0.10344827586206896,0.09336941813261164,0.078168862016843,0.40000000000000013,0.41696085116201637
2016-01-29,0.07935819601040763,0.09597008724553385,0.07442489851150202,0.08399913625566832,0.4780623359530157,0.07935819601040763,0.0,0.09597008724553385,0.07442489851150202,0.08399913625566832,0.40000000000000013,0.4783918987348768
2015-12-31,0.08673026886383346,0.10105941005400913,0.10960757780784842,0.09080112286763117,0.48420507765380233,0.08673026886383346,0.0,0.10105941005400913,0.10960757780784842,0.09080112286763117,0.40000000000000013,0.48453076177508264
2015-11-30,0.09139202081526451,0.1189239717490652,0.10744248985115018,0.1013819909306845,0.47257022437929147,0.09139202081526451,0.0,0.1189239717490652,0.10744248985115018,0.1013819909306845,0.40000000000000013,0.47290325499973407
2015-10-30,0.10158282740676496,0.1342958039052763,0.12895805142083894,0.1168214208594256,0.41613284962875347,0.10158282740676496,0.0,0.1342958039052763,0.12895805142083894,0.1168214208594256,0.40000000000000013,0.41650151603389785
2015-09-30,0.11773633998265394,0.13149148317407564,0.1400541271989174,0.1365795724465558,0.3120721367774242,0.11773633998265394,0.0,0.13149148317407564,0.1400541271989174,0.1365795724465558,0.40000000000000013,0.312506509377718
2015-08-31,0.1413703382480486,0.14315018695471543,0.14208389715832204,0.13377240336860288,0.5726588590037557,0.1413703382480486,0.0,0.14315018695471543,0.14208389715832204,0.13377240336860288,0.40000000000000013,0.5729286914855474
