,name,count,pos
1535,lower tier workers,1,
1518,addition next impossible,1,
1519,next impossible move,1,
1520,impossible move company,1,
1521,move company despite,1,
1522,company despite consistent,1,
1523,despite consistent positive,1,
1524,consistent positive feedback,1,
1525,positive feedback hard,1,
1526,feedback hard work,1,
1527,hard work lots,1,
1528,work lots heavy,1,
1529,lots heavy lifting,1,
1530,heavy lifting walking,1,
1531,lifting walking competing,1,
1532,walking competing demands,1,
1533,competing demands lower,1,
1534,demands lower tier,1,
1473,weekends get crazy,1,
1472,hispanic weekends get,1,
1471,unless hispanic weekends,1,
1417,seems frustrated polices,1,
1409,timesvery corporate overall,1,
1410,corporate overall feeling,1,
1411,overall feeling replaceable,1,
1412,feeling replaceable important,1,
1413,replaceable important management,1,
1414,important management worked,1,
1415,management worked seems,1,
1416,worked seems frustrated,1,
1418,frustrated polices coming,1,
1428,corporate hire brightest,1,
1419,polices coming overall,1,
1420,coming overall feelings,1,
1421,overall feelings stressful,1,
1422,feelings stressful fun,1,
1423,stressful fun lot,1,
1424,fun lot things,1,
1425,lot things remember,1,
1426,things remember corporate,1,
1408,tip timesvery corporate,1,
1407,guests tip timesvery,1,
1406,income guests tip,1,
1405,bylower income guests,1,
1388,location wanted move,1,
1389,wanted move several,1,
1390,move several times,1,
1391,several times ignored,1,
1392,times ignored upsetting,1,
1393,ignored upsetting worked,1,
1394,upsetting worked head,1,
1395,worked head hostess,1,
1396,head hostess year,1,
1397,hostess year many,1,
1398,year many employees,1,
1399,many employees individualized,1,
1400,employees individualized attention,1,
1401,individualized attention hard,1,
1402,attention hard come,1,
1403,hard come bylower,1,
1404,come bylower income,1,
1427,remember corporate hire,1,
1429,hire brightest people,1,
1470,communication unless hispanic,1,
1460,days leave 15,1,
1452,manager outside instead,1,
1453,outside instead internally,1,
1454,instead internally eventually,1,
1455,internally eventually manager,1,
1456,eventually manager promoted,1,
1457,manager promoted slow,1,
1458,promoted slow days,1,
1459,slow days leave,1,
1461,leave 15 dollars,1,
1430,brightest people unfortunately,1,
1462,15 dollars corporate,1,
1463,dollars corporate atmosphere,1,
1464,corporate atmosphere always,1,
1465,atmosphere always feel,1,
1466,always feel edge,1,
1467,feel edge workpoor,1,
1468,edge workpoor communication,1,
1469,workpoor communication unless,1,
1451,brought manager outside,1,
1450,corporate brought manager,1,
1449,alone corporate brought,1,
1448,managers alone corporate,1,
1431,people unfortunately explains,1,
1432,unfortunately explains people,1,
1433,explains people complain,1,
1434,people complain service,1,
1435,complain service somewhat,1,
1436,service somewhat unsteady,1,
1437,somewhat unsteady shifts,1,
1438,unsteady shifts angry,1,
1439,shifts angry guests,1,
1440,angry guests first,1,
1441,guests first three,1,
1442,first three years,1,
1443,three years went,1,
1444,years went four,1,
1445,went four general,1,
1446,four general managers,1,
1447,general managers alone,1,
1557,service steps servers,1,
1558,steps servers cranky,1,
1559,servers cranky get,1,
1677,customers still get,1,
1669,irritated times clientele,1,
1670,times clientele awful,1,
1671,clientele awful matter,1,
1672,awful matter good,1,
1673,matter good service,1,
1674,good service provide,1,
1675,service provide customers,1,
1676,provide customers still,1,
1678,still get awful,1,
1688,20 tips leave,1,
1679,get awful tips,1,
1680,awful tips last,1,
1681,tips last restaurant,1,
1682,last restaurant worked,1,
1683,restaurant worked would,1,
1684,worked would always,1,
1685,would always leave,1,
1686,always leave 20,1,
1668,get irritated times,1,
1667,mention get irritated,1,
1666,annoying mention get,1,
1665,extremely annoying mention,1,
1647,start one biggest,1,
1648,one biggest menus,1,
1649,biggest menus ever,1,
1650,menus ever managers,1,
1651,ever managers never,1,
1652,managers never really,1,
1653,never really help,1,
1654,really help need,1,
1655,help need understanding,1,
1656,need understanding definitely,1,
1657,understanding definitely show,1,
1658,definitely show favoritism,1,
1659,show favoritism follow,1,
1660,favoritism follow script,1,
1662,script talking customers,1,
1663,talking customers extremely,1,
1664,customers extremely annoying,1,
1687,leave 20 tips,1,
1689,tips leave around,1,
1645,menu soon start,1,
1720,nothing servers job,1,
1712,awful tip food,1,
1713,tip food runners,1,
1714,food runners bussers,1,
1715,runners bussers bar,1,
1716,bussers bar bussers,1,
1717,bar bussers literally,1,
1718,bussers literally nothing,1,
1719,literally nothing servers,1,
1721,servers job clean,1,
1690,leave around 10,1,
1722,job clean everything,1,
1723,clean everything tables,1,
1724,everything tables leave,1,
1725,tables leave cups,1,
1726,leave cups bussers,1,
1727,cups bussers even,1,
2073,overwhelmingfor serving job,1,
