,totalinterestincome,adj_close,sgaexpense
0,0.01,0.0,0.01
1,0.6960252935862693,0.52899936265137,0.1988489319788327
2,0.9575429087624209,0.8441682600382392,0.40434161226775855
3,1.0,0.4483747609942641,0.6043879640001546
4,0.640018071364047,0.3897386870618227,0.7578894511182355
5,0.640018071364047,1.0,0.8526401174243887
6,0.640018071364047,0.78521351179095,0.940283518096489
7,0.640018071364047,0.6523263224984057,1.0000000000000002
