,name,count,pos
224,work life,5,
268,hard work,5,
6,long hours,5,
216,life balance,4,
915,fast paced,4,
497,work hard,3,
114,food running,3,
509,2 years,3,
252,food runners,3,
561,stressful busy,3,
1002,co workers,3,
953,per week,3,
71,secret shoppers,3,
208,low pay,3,
1743,steps service,2,
167,problems kitchen,2,
1757,team bussers,2,
1136,high stress,2,
972,stressful environment,2,
923,menu items,2,
2430,white button,2,
67,food items,2,
2431,button shirts,2,
647,get close,2,
68,items corporate,2,
2360,table go,2,
646,hard get,2,
1805,lot work,2,
1208,roll outs,2,
2435,look like,2,
841,heavy lifting,2,
2361,go get,2,
1191,high expectations,2,
2076,mystery shopper,2,
1218,short staffed,2,
788,slow season,2,
477,job also,2,
1785,lazy coworkers,2,
1477,side work,2,
1252,training program,2,
934,enough hours,2,
2116,got points,2,
2117,points taken,2,
579,work training,2,
116,shifts managers,2,
115,running shifts,2,
2558,getting stuck,2,
1228,team members,2,
2525,food shirt,2,
2524,spill food,2,
1621,follow script,2,
1622,script talking,2,
836,poor training,2,
619,stressful times,2,
838,heavy plates,2,
762,huge menu,2,
1279,cut early,2,
1654,add gratuity,2,
2437,fine dining,2,
2276,prepare frustration,2,
2275,background prepare,2,
232,get control,2,
1532,every single,2,
231,things get,2,
701,enough get,2,
2022,day shifts,2,
679,minimum wage,2,
353,focus focus,2,
13,times management,2,
874,hard move,2,
1006,management team,2,
1176,large parties,2,
1718,triple sat,2,
530,short shifts,2,
1969,people work,2,
1976,issues management,2,
2010,serving job,2,
1001,lazy co,2,
532,host get,2,
533,get tipped,2,
335,serving position,2,
56,two weeks,2,
756,hours hard,2,
2614,start around,2,
524,many employees,2,
1164,feels like,2,
546,can not,2,
1059,constantly changing,2,
375,become manager,2,
57,weeks working,2,
1171,white shirts,2,
1730,implemented well,2,
523,sometimes many,2,
187,ticket times,2,
1795,restaurant new,1,
1789,rules sometimes,1,
1824,reprimanded general,1,
1794,hot restaurant,1,
1790,sometimes staffed,1,
1793,loud hot,1,
1825,general culture,1,
1826,culture mediocrity,1,
1791,staffed music,1,
1827,mediocrity within,1,
1792,music loud,1,
1810,incompetent people,1,
1822,performance never,1,
1796,new still,1,
1797,still getting,1,
1811,people helm,1,
1808,money put,1,
1807,bartender money,1,
1812,helm times,1,
1813,management staff,1,
1814,staff rarely,1,
1815,rarely page,1,
1816,page anything,1,
1806,work bartender,1,
1817,anything poor,1,
1804,regulars lot,1,
1803,crappy regulars,1,
1818,training new,1,
1819,new employees,1,
1820,employees poor,1,
1821,poor performance,1,
1802,restaurant crappy,1,
1801,corporate restaurant,1,
1809,put incompetent,1,
1800,outsuper corporate,1,
1823,never reprimanded,1,
1799,kinks outsuper,1,
1798,getting kinks,1,
1788,many rules,1,
1769,tips unrealistic,1,
1787,hours sometimes,1,
1742,quite steps,1,
1723,restaurant always,1,
1724,always super,1,
1725,super hot,1,
1726,hot busy,1,
1727,busy hard,1,
1728,training programs,1,
1729,programs implemented,1,
1731,well locations,1,
1732,locations well,1,
1733,well others,1,
1734,others implemented,1,
1735,well great,1,
1736,great training,1,
1737,program however,1,
1738,however servers,1,
1739,servers required,1,
1740,required meet,1,
1722,also restaurant,1,
1721,thing also,1,
1720,common thing,1,
1709,seat people,1,
1702,always asks,1,
1703,asks others,1,
1704,others things,1,
1705,things help,1,
1706,help hosts,1,
1707,hosts know,1,
1708,know seat,1,
1710,people fill,1,
1719,sat common,1,
1711,fill empty,1,
1712,empty tables,1,
1713,tables whenever,1,
1714,whenever become,1,
1715,become open,1,
1716,open getting,1,
1717,getting triple,1,
1741,meet quite,1,
1744,service table,1,
1786,coworkers long,1,
1745,table stressful,1,
1767,sketchy paying,1,
1768,paying tips,1,
1770,unrealistic expectation,1,
1771,expectation cleaning,1,
1772,cleaning setting,1,
1773,setting tables,1,
1774,tables within,1,
1775,within two,1,
1776,two minutes,1,
1777,minutes regard,1,
1778,regard safety,1,
1779,safety terms,1,
1780,terms reducing,1,
1781,reducing stress,1,
1782,stress body,1,
1783,body busser,1,
1784,busser lazy,1,
1766,servers sketchy,1,
1765,bussers servers,1,
1764,like team,1,
1753,due long,1,
1746,busy environment,1,
1747,environment managers,1,
1748,managers frequently,1,
1749,frequently lot,1,
1750,lot stress,1,
1751,stress tired,1,
1752,tired due,1,
1754,hours affect,1,
1763,act like,1,
1755,affect whole,1,
1756,whole team,1,
1758,bussers team,1,
1759,team relied,1,
1760,relied self,1,
1761,self performance,1,
1762,performance act,1,
1828,within service,1,
0,management time,1,
1829,service staffkitchen,1,
1949,upsets customers,1,
1931,also multiple,1,
1932,multiple things,1,
1933,things hosts,1,
1934,hosts servers,1,
1935,servers need,1,
1936,need sell,1,
1937,sell customer,1,
1938,customer feels,1,
1939,like people,1,
1940,people redundant,1,
1941,redundant pushy,1,
1942,pushy food,1,
1943,food sometimes,1,
1944,sometimes come,1,
1945,come wrong,1,
1946,wrong timely,1,
1947,timely matter,1,
1930,way also,1,
1929,another way,1,
1928,executed another,1,
1918,awkward communication,1,
1911,say entire,1,
1912,entire script,1,
1913,script every,1,
1914,single table,1,
1915,table often,1,
1916,often results,1,
1917,results awkward,1,
1919,communication irritated,1,
1927,good executed,1,
1920,irritated customers,1,
1921,customers etc,1,
1922,etc idea,1,
1923,idea monitor,1,
1924,monitor employees,1,
1925,employees jobs,1,
1926,jobs good,1,
1948,matter upsets,1,
1950,customers fast,1,
1830,staffkitchen gets,1,
1951,fast pace,1,
1973,bad minimum,1,
1974,wage person,1,
1975,person issues,1,
