,name,count,pos
56,good,87,NOUN
37,work,80,NOUN
21,management,47,NOUN
54,money,44,NOUN
64,people,33,NOUN
60,food,33,NOUN
51,make,29,NOUN
0,team,27,NOUN
150,managers,26,NOUN
6,environment,26,NOUN
167,fun,25,NOUN
195,hours,25,NOUN
200,job,22,NOUN
286,get,21,NOUN
174,company,20,NOUN
84,employees,19,NOUN
155,place,19,NOUN
9,restaurant,18,NOUN
40,staff,17,NOUN
31,atmosphere,16,NOUN
161,schedule,16,NOUN
76,pay,15,NOUN
295,time,15,NOUN
46,server,15,NOUN
225,tips,14,NOUN
131,scheduling,14,NOUN
179,workers,14,NOUN
92,training,13,NOUN
237,working,12,NOUN
98,growth,11,NOUN
81,lots,11,NOUN
206,opportunities,10,NOUN
159,move,10,NOUN
222,shift,10,NOUN
255,love,10,NOUN
53,decent,10,NOUN
436,bj,9,NOUN
97,opportunity,9,NOUN
284,servers,9,NOUN
208,restaurants,9,NOUN
79,benefits,9,NOUN
253,lot,9,NOUN
493,shifts,9,NOUN
203,family,8,NOUN
196,room,8,NOUN
279,awesome,8,NOUN
69,experience,8,NOUN
258,coworkers,8,NOUN
245,location,7,NOUN
105,members,7,NOUN
201,discounts,7,NOUN
290,advancement,7,NOUN
95,help,7,NOUN
474,care,7,NOUN
90,customers,6,NOUN
528,college,6,NOUN
114,willing,6,NOUN
183,support,6,NOUN
133,flexibility,6,NOUN
140,discount,6,NOUN
194,bonus,5,NOUN
479,know,5,NOUN
529,student,5,NOUN
307,pace,5,NOUN
246,potential,5,NOUN
425,service,5,NOUN
424,customer,5,NOUN
413,minimum,5,NOUN
410,host,5,NOUN
339,menu,5,NOUN
396,someone,5,NOUN
464,friends,5,NOUN
187,schedules,5,NOUN
118,everyone,5,NOUN
604,system,5,NOUN
550,pick,5,NOUN
24,top,5,NOUN
622,guest,5,NOUN
426,salary,4,NOUN
697,amount,4,NOUN
459,school,4,NOUN
99,industry,4,NOUN
287,meals,4,NOUN
641,understanding,4,NOUN
221,meal,4,NOUN
513,sales,4,NOUN
213,program,4,NOUN
43,tables,4,NOUN
262,culture,4,NOUN
25,line,4,NOUN
205,career,4,NOUN
542,part,4,NOUN
342,amp,4,NOUN
415,way,4,NOUN
34,store,4,NOUN
414,wage,4,NOUN
207,locations,4,NOUN
450,ability,3,NOUN
20,machine,3,NOUN
793,silverware,3,NOUN
654,kitchen,3,NOUN
83,group,3,NOUN
404,years,3,NOUN
655,manager,3,NOUN
111,something,3,NOUN
451,months,3,NOUN
364,structure,3,NOUN
371,position,3,NOUN
181,beer,3,NOUN
563,talk,3,NOUN
145,home,3,NOUN
154,energy,3,NOUN
165,employee,3,NOUN
466,advance,3,NOUN
527,night,3,NOUN
192,days,3,NOUN
819,base,2,NOUN
548,others,2,NOUN
391,breaks,2,NOUN
722,incentives,2,NOUN
828,hour,2,NOUN
562,regulars,2,NOUN
810,steps,2,NOUN
384,san,2,NOUN
672,year,2,NOUN
375,end,2,NOUN
744,contact,2,NOUN
706,country,2,NOUN
515,labor,2,NOUN
455,couple,2,NOUN
612,quality,2,NOUN
735,thing,2,NOUN
610,values,2,NOUN
631,build,2,NOUN
776,everything,2,NOUN
692,beat,2,NOUN
605,hiring,2,NOUN
767,processes,2,NOUN
752,recognition,2,NOUN
763,gm,2,NOUN
583,trainer,2,NOUN
571,relationships,2,NOUN
569,promotions,2,NOUN
505,guests,2,NOUN
449,things,2,NOUN
643,availability,2,NOUN
801,ex,2,NOUN
332,side,2,NOUN
356,standard,2,NOUN
940,skills,2,NOUN
352,appreciation,2,NOUN
876,area,2,NOUN
241,hotschedules,2,NOUN
72,operations,2,NOUN
110,member,2,NOUN
329,hostess,2,NOUN
163,conflicts,2,NOUN
135,parents,2,NOUN
116,reason,2,NOUN
357,runner,2,NOUN
304,sections,2,NOUN
334,depth,2,NOUN
134,students,2,NOUN
11,runs,2,NOUN
324,practice,2,NOUN
359,half,2,NOUN
104,respect,2,NOUN
856,decorumthe,1,NOUN
937,everybody,1,NOUN
725,crew,1,NOUN
720,compensation,1,NOUN
942,delivery,1,NOUN
929,microbrewery,1,NOUN
733,hotschedule,1,NOUN
726,membersworks,1,NOUN
728,openings,1,NOUN
943,drivers,1,NOUN
928,employeesyou,1,NOUN
927,peoplegreat,1,NOUN
739,stability,1,NOUN
925,ways,1,NOUN
923,conceptthey,1,NOUN
919,beach,1,NOUN
918,huntington,1,NOUN
745,package,1,NOUN
917,center,1,NOUN
749,level,1,NOUN
718,tip,1,NOUN
711,systems,1,NOUN
717,phone,1,NOUN
693,cultureif,1,NOUN
965,person,1,NOUN
668,hand,1,NOUN
669,nicegreat,1,NOUN
963,extroverts,1,NOUN
676,positions,1,NOUN
681,endlessgood,1,NOUN
682,hourseasy,1,NOUN
962,girls,1,NOUN
684,kegs,1,NOUN
958,clock,1,NOUN
695,worker,1,NOUN
714,cover,1,NOUN
701,movement,1,NOUN
955,jobs,1,NOUN
703,bar,1,NOUN
708,trade,1,NOUN
950,switching,1,NOUN
948,tipawesome,1,NOUN
751,comraderie,1,NOUN
947,bill,1,NOUN
945,deliveries,1,NOUN
713,schedulegreat,1,NOUN
915,options,1,NOUN
910,joy,1,NOUN
914,travel,1,NOUN
913,play,1,NOUN
803,pizookielots,1,NOUN
804,foods,1,NOUN
882,goalslot,1,NOUN
880,attitudes,1,NOUN
805,appearance,1,NOUN
808,conceptgreat,1,NOUN
811,uniformity,1,NOUN
873,script,1,NOUN
665,communication,1,NOUN
812,companyquick,1,NOUN
814,date,1,NOUN
815,technology,1,NOUN
870,offthe,1,NOUN
821,raise,1,NOUN
822,2nd,1,NOUN
869,companymanagement,1,NOUN
865,prospects,1,NOUN
829,workplace,1,NOUN
835,tools,1,NOUN
840,adjustment,1,NOUN
845,employment,1,NOUN
848,momentum,1,NOUN
851,competitionlots,1,NOUN
853,leadership,1,NOUN
855,idea,1,NOUN
883,growthif,1,NOUN
798,alright,1,NOUN
797,passion,1,NOUN
775,views,1,NOUN
753,workstaff,1,NOUN
758,volume,1,NOUN
760,section,1,NOUN
859,managment,1,NOUN
908,garden,1,NOUN
764,book,1,NOUN
765,ship,1,NOUN
906,salad,1,NOUN
905,soup,1,NOUN
768,health,1,NOUN
773,guide,1,NOUN
904,orders,1,NOUN
888,relationship,1,NOUN
903,floor,1,NOUN
900,resume,1,NOUN
897,office,1,NOUN
782,teamwork,1,NOUN
896,bookkeeping,1,NOUN
786,drinks,1,NOUN
895,train,1,NOUN
893,space,1,NOUN
891,doors,1,NOUN
890,occasion,1,NOUN
789,computer,1,NOUN
667,cash,1,NOUN
463,alot,1,NOUN
661,nothing,1,NOUN
267,schedulingalways,1,NOUN
274,employeesgreat,1,NOUN
281,perks,1,NOUN
283,tippers,1,NOUN
289,day,1,NOUN
292,transfer,1,NOUN
294,oportunitiesfast,1,NOUN
300,gripe,1,NOUN
302,thingsgood,1,NOUN
316,chance,1,NOUN
318,buisnessin,1,NOUN
322,investment,1,NOUN
331,seat,1,NOUN
349,guys,1,NOUN
353,week,1,NOUN
355,gold,1,NOUN
362,unity,1,NOUN
367,mealsi,1,NOUN
376,quicklygood,1,NOUN
377,foodyou,1,NOUN
379,view,1,NOUN
380,world,1,NOUN
382,south,1,NOUN
385,francisco,1,NOUN
386,sign,1,NOUN
387,bruno,1,NOUN
388,mountain,1,NOUN
399,step,1,NOUN
270,policies,1,NOUN
251,option,1,NOUN
402,duty,1,NOUN
250,sidework,1,NOUN
8,managementthis,1,NOUN
29,sync,1,NOUN
67,upgreat,1,NOUN
101,teams,1,NOUN
112,access,1,NOUN
123,tab,1,NOUN
125,table,1,NOUN
126,sell,1,NOUN
127,desserts,1,NOUN
128,appetizers,1,NOUN
130,clientele,1,NOUN
146,organizedstaff,1,NOUN
166,opinions,1,NOUN
173,friendsgreat,1,NOUN
186,managementmanagement,1,NOUN
190,bosses,1,NOUN
198,growthculture,1,NOUN
209,vacation,1,NOUN
210,policy,1,NOUN
211,tech,1,NOUN
212,incentive,1,NOUN
214,performers,1,NOUN
215,club,1,NOUN
218,evenings,1,NOUN
228,schedulingfun,1,NOUN
229,moneythe,1,NOUN
235,hangs,1,NOUN
401,call,1,NOUN
405,relocations,1,NOUN
659,perform,1,NOUN
531,gig,1,NOUN
539,weekends,1,NOUN
543,price,1,NOUN
545,tgood,1,NOUN
546,workinggreat,1,NOUN
559,hoursworking,1,NOUN
560,interests,1,NOUN
566,challenginggood,1,NOUN
578,classes,1,NOUN
584,roles,1,NOUN
593,questions,1,NOUN
603,leadershipgreat,1,NOUN
608,studentsa,1,NOUN
615,bounds,1,NOUN
618,eastwards,1,NOUN
619,standards,1,NOUN
624,moneygreat,1,NOUN
626,traffic,1,NOUN
627,business,1,NOUN
629,managersi,1,NOUN
636,chill,1,NOUN
639,forsure,1,NOUN
644,switch,1,NOUN
645,jobslots,1,NOUN
646,healthcare,1,NOUN
649,protection,1,NOUN
651,listening,1,NOUN
652,problems,1,NOUN
535,weekdays,1,NOUN
520,companies,1,NOUN
407,stores,1,NOUN
514,building,1,NOUN
409,hoursyou,1,NOUN
417,turnover,1,NOUN
420,weekend,1,NOUN
421,game,1,NOUN
422,nights,1,NOUN
429,house,1,NOUN
430,product,1,NOUN
433,expectations,1,NOUN
437,push,1,NOUN
438,limits,1,NOUN
440,packages,1,NOUN
443,self,1,NOUN
458,study,1,NOUN
460,managersgreat,1,NOUN
461,workfair,1,NOUN
467,titles,1,NOUN
469,coworkersgood,1,NOUN
473,bottom,1,NOUN
484,success,1,NOUN
487,thanksgiving,1,NOUN
489,trainers,1,NOUN
492,summer,1,NOUN
500,ticket,1,NOUN
501,totalsfree,1,NOUN
504,responsibilities,1,NOUN
506,loyalty,1,NOUN
509,hostesses,1,NOUN
966,attention,1,NOUN
