,name,count,pos
123,amount money,2,
15,great management,2,
99,great work,2,
100,work environment,2,
51,management team,2,
10,work lot,2,
124,money tips,1,
125,tips shifts,1,
126,shifts shifts,1,
127,shifts fairly,1,
128,fairly short,1,
129,short compared,1,
130,compared jobs,1,
131,jobs earning,1,
132,earning amount,1,
0,always guiding,1,
133,money think,1,
122,good amount,1,
135,ever worked,1,
136,worked full,1,
137,full eight,1,
138,eight hour,1,
139,hour shift,1,
140,shift server,1,
141,server clock,1,
134,think ever,1,
119,able go,1,
121,home good,1,
120,go home,1,
101,environment great,1,
102,great customer,1,
103,customer experience,1,
104,experience accommodating,1,
105,accommodating time,1,
106,time needed,1,
107,needed switching,1,
108,switching shifts,1,
109,shifts never,1,
110,never problemit,1,
111,problemit one,1,
112,one busiest,1,
113,busiest restaurants,1,
114,restaurants area,1,
115,area since,1,
116,since server,1,
117,server helpful,1,
118,helpful able,1,
143,five hours,1,
142,clock five,1,
144,hours make,1,
97,staff makes,1,
178,nice looking,1,
169,able work,1,
170,work restaurant,1,
171,restaurant utilizes,1,
172,utilizes great,1,
173,great food,1,
174,food great,1,
175,great typical,1,
176,typical customers,1,
177,customers nice,1,
179,looking getting,1,
145,make twice,1,
180,getting restaurant,1,
181,restaurant industry,1,
182,industry great,1,
183,great place,1,
184,place start,1,
185,start good,1,
186,good training,1,
187,training decent,1,
188,decent advancement,1,
168,skills able,1,
167,attention skills,1,
166,good attention,1,
165,person good,1,
146,twice much,1,
147,much someone,1,
148,someone working,1,
149,working eight,1,
150,eight hours,1,
151,hours job,1,
152,job paying,1,
153,paying double,1,
154,double minimum,1,
155,minimum wage,1,
156,wage plus,1,
157,plus work,1,
158,lot beautiful,1,
159,beautiful girls,1,
160,girls great,1,
161,environment extroverts,1,
162,extroverts thrive,1,
163,thrive outgoing,1,
164,outgoing person,1,
98,makes great,1,
95,management friendly,1,
96,friendly staff,1,
36,food wonderful,1,
27,employeesyou work,1,
28,work microbrewery,1,
29,microbrewery helps,1,
30,helps increase,1,
31,increase sales,1,
32,sales compared,1,
33,compared restaurants,1,
34,restaurants tips,1,
35,tips food,1,
37,wonderful people,1,
48,great one,1,
38,people meet,1,
39,meet atmosphere,1,
40,atmosphere people,1,
41,people u,1,
42,u make,1,
43,make regulars,1,
44,regulars make,1,
45,make time,1,
46,time bjs,1,
26,cares employeesyou,1,
25,management cares,1,
24,company management,1,
23,around company,1,
2,looking ways,1,
3,ways promote,1,
4,promote gain,1,
5,gain recognition,1,
6,recognition good,1,
7,good tips,1,
8,tips get,1,
9,get work,1,
11,lot different,1,
12,different peoplegreat,1,
13,peoplegreat staff,1,
14,staff great,1,
16,management fun,1,
17,fun atmosphere,1,
18,atmosphere easy,1,
19,easy job,1,
20,job room,1,
21,room move,1,
22,move around,1,
47,bjs great,1,
49,one professional,1,
1,guiding looking,1,
84,rewardinggood pay,1,
75,meet new,1,
76,new people,1,
77,people everyday,1,
78,everyday workgreat,1,
79,workgreat pay,1,
80,pay good,1,
81,good culinary,1,
82,culinary skills,1,
83,skills rewardinggood,1,
85,pay delivery,1,
50,professional great,1,
86,delivery drivers,1,
87,drivers consider,1,
88,consider hardly,1,
89,hardly deliveries,1,
90,deliveries get,1,
91,get 10,1,
92,10 bill,1,
93,bill tipawesome,1,
94,tipawesome management,1,
74,work meet,1,
73,place work,1,
72,fun place,1,
71,together fun,1,
52,team hot,1,
53,hot schedules,1,
54,schedules online,1,
55,online scheduling,1,
56,scheduling makes,1,
57,makes scheduling,1,
58,scheduling swapping,1,
59,swapping shifts,1,
60,shifts changing,1,
61,changing requesting,1,
62,requesting easy,1,
63,easy always,1,
64,always busy,1,
65,busy good,1,
66,good management,1,
67,team helps,1,
68,helps everybody,1,
69,everybody work,1,
70,work together,1,
189,advancement opportunities,1,
