,year,revenuegrowth,nopat,nopatmargin,investedcapital,investedcapitalturnover,investedcapitalincreasedecrease,freecashflow,netnonopex,netnonopobligations,ebit,depreciationandamortization,ebitda,capex,dfcfnwc,dfnwc,nwc,debt,ltdebtandcapleases,netdebt,totalcapital,bookvaluepershare,tangbookvaluepershare,marketcap,enterprisevalue,pricetobook,pricetotangiblebook,pricetorevenue,pricetoearnings,dividendyield,earningsyield,evtoinvestedcapital,evtorevenue,evtoebitda,evtoebit,evtonopat,evtoocf,evtofcff,ebitdagrowth,ebitgrowth,nopatgrowth,netincomegrowth,epsgrowth,ocfgrowth,fcffgrowth,investedcapitalgrowth,revenueqoqgrowth,ebitdaqoqgrowth,ebitqoqgrowth,nopatqoqgrowth,netincomeqoqgrowth,epsqoqgrowth,ocfqoqgrowth,fcffqoqgrowth,investedcapitalqoqgrowth,grossmargin,ebitdamargin,operatingmargin,ebitmargin,profitmargin,costofrevtorevenue,sgaextorevenue,rdextorevenue,opextorevenue,taxburdenpct,interestburdenpct,efftaxrate,assetturnover,arturnover,invturnover,faturnover,apturnover,dso,dio,dpo,ccc,finleverage,leverageratio,compoundleveragefactor,ltdebttoequity,debttoequity,roic,nnep,roicnnepspread,rnnoa,roe,croic,oroa,roa,noncontrollinginterestsharingratio,roce,divpayoutratio,augmentedpayoutratio,ocftocapex,stdebttocap,ltdebttocap,debttototalcapital,preferredtocap,noncontrolinttocap,commontocap,debttoebitda,netdebttoebitda,ltdebttoebitda,debttonopat,netdebttonopat,ltdebttonopat,altmanzscore,ebittointerestex,nopattointerestex,ebitlesscapextointerestex,nopatlesscapextointex,ocftointerestex,ocflesscapextointerestex,fcfftointerestex,currentratio,quickratio,dfcfnwctorev,dfnwctorev,nwctorev,normalizednopat,normalizednopatmargin,pretaxincomemargin
10,2013Q1,0.671470042410104,0.5516993761598948,0.7348639898783165,0.8009652528155441,0.9079249096350422,0.7786460133771256,0.20578112346843336,0.1078951475207707,0.05475266989001648,0.6082679905349603,0.6580034421445803,0.6348382389053672,0.7945882043332689,0.5878532677663946,0.7795702493969772,0.7795702493969772,0.01,0.01,0.05475266989001648,0.8682553117873795,0.9351849887189063,0.9343869389156781,0.31250592535226196,0.6043154374992288,0.5025281424915208,0.501137458241961,0.5513556129823484,0.488039767465873,0.01,0.569636772275792,0.4575703088176248,0.5427245427245427,0.5903104634322954,0.4105568047562788,0.4654527431661558,0.5220700246460993,0.01,0.2768875128754603,0.14567156431509645,0.06206699489279007,0.05447983533702888,0.030876217311557354,0.5474796599842041,0.4792614619043228,0.6673162484427835,0.4409530470012299,0.4691792673655297,0.33337871084428583,0.14633408331098413,0.11486598333352557,0.07105473395625733,0.8999204275243873,0.761825997826814,0.30598674145843957,0.9564542434588961,0.8306098860004987,0.7681044229757414,0.7825805572586689,0.7523478450786256,0.04354575654110393,0.8880107003891058,0.01,0.8155665472738644,0.32135680114093257,0.900806531912775,0.6786431988590673,0.8958543983822042,0.6360152169646932,1.0,0.9652324574068728,0.9052531463581873,0.7444194097928231,0.8643924783027966,0.7586132020845398,0.4613410818059902,0.08154706430568504,0.5980930251191858,0.6605278230603163,0.01,0.01,0.7040798565125591,0.2688768115942029,0.679551696220215,0.10637331583993542,0.5053384582532565,0.1100354936515,0.7393788162043762,0.7362453309229153,0.01,0.5053384582532565,0.01,0.01,0.5224038468140032,0.01,0.01,0.01,0.01,0.01,1.0,0.01,0.01,0.01,0.01,0.01,0.01,0.6608603891410563,0.01,0.01,1.0,0.9999999999999998,0.01,0.7960335716962524,0.9901118924110781,0.7578577185141769,0.6218327300438178,0.3951213681683716,0.7952442838891581,0.7952442838891581,0.47421319898982023,0.6646045233719681,0.7940990540556073
11,2013Q2,0.5146108334836207,0.586865525398791,0.73998064972277,0.8374541156534664,0.8802518558824672,0.6968570637744375,0.2938687310564767,0.16272806884529872,0.07546092131130122,0.6433907112698928,0.68502581737523,0.6692948735007421,0.6884276893966709,0.6402878498545949,0.7674323397286951,0.7674323397286951,0.01,0.01,0.07546092131130122,0.8921737270563915,0.9580442332039014,0.9575385980225222,0.5417632041594926,0.7390070403102192,0.5902744543165692,0.5884450638411248,0.6499934299855459,0.5958170735904625,0.01,0.4229198385654559,0.535464273868338,0.6487396487396486,0.7099701303403331,0.5078089866229658,0.5724723694553444,0.6633144668887706,0.01,0.2869830576702225,0.15077827628178558,0.06360248376124678,0.05438390134354209,0.030912100483027543,0.16910466116588874,0.5159003811560648,0.5541377469300588,0.5934309209733041,0.3630409171873623,0.27948290770636935,0.12086500607011028,0.09896917861071705,0.06013661806697286,0.07022975824180945,0.7569122974529957,0.6934625191228965,0.9959942524221606,0.8323247890367081,0.789463668013747,0.792515384790063,0.7423922539312754,0.004005747577839891,0.6560068093385221,0.01,0.8407716944302309,0.31520774814786684,0.899239424321571,0.6847922518521331,0.8980114593865857,0.7065083497064658,0.9466058421825149,0.9494080277216287,0.9940103072261176,0.6700445128317855,0.9132456261193002,0.690869920637624,0.5684577559231114,0.11680646163404787,0.5938464003845999,0.6551967220337489,0.01,0.01,0.6859547288041957,0.1780072463768116,0.68044862127538,0.14211703756034383,0.5036427126904572,0.1955203493485932,0.7502988775043529,0.7283228542184529,0.01,0.5036427126904572,0.01,0.01,0.33899061468009584,0.01,0.01,0.01,0.01,0.01,1.0,0.01,0.01,0.01,0.01,0.01,0.01,0.7445430628234408,0.01,0.01,1.0,0.9999999999999998,0.01,0.7960335716962524,0.9901118924110781,0.7486995384277237,0.5724899980948751,0.46990447921750655,0.7778316225384379,0.7778316225384379,0.615296872367584,0.7968667552175257,0.8034895348436261
12,2013Q3,0.3742735306266108,0.20598515383705054,0.27704387303241174,0.8633415332544573,0.8753546581678262,0.807309314675214,0.099034974224398,0.09939723329807444,0.10107061261356995,0.2652994942699392,0.7151462993202217,0.4553719238630073,0.859030605506116,0.529291849020342,0.6108123658412445,0.6108123658412445,0.01,0.01,0.10107061261356995,0.9035322438964702,0.9703791720596661,0.9700230371886045,0.21116569175751732,0.5534074330310169,0.4386275203395826,0.4371938597749677,0.48022425649336425,0.5009776332588703,0.01,0.5486841151308635,0.38847476563727457,0.47629447629447624,0.5534712165097755,0.43776820762986396,0.4819158440377688,0.530281262772005,0.01,0.1472881616802624,0.08223574976459996,0.029573395445245634,0.028294823563646078,0.01668984719543641,0.1533186432025631,0.45865184942812703,0.6368882363409861,0.09238671714857596,0.02341926969083441,0.14706645838800061,0.030299233576069493,0.03143442292071369,0.02238323660684427,0.23445965861893403,0.6945644145705548,0.5441101478837328,0.9102610897296697,0.5757541418307912,0.33254598170806793,0.33807934237118786,0.3067850902737333,0.08973891027032987,0.46254863813229585,0.01,0.9251388178217445,0.3930518822525053,0.9069692629385947,0.6069481177474946,0.8868891135827435,0.9856164691251191,0.959631194139901,0.9256713831937627,0.9417486894782244,0.4800131889871957,0.9008300041328007,0.7292142102932662,0.32690210102816275,0.12379621000310656,0.6010175874364007,0.6664757456932633,0.01,0.01,0.2559389118869053,0.32275362318840584,0.19772038162970493,0.26685842122083736,0.1933526773938275,0.050658650413402784,0.31663363635634223,0.2970662909250422,0.01,0.1933526773938275,0.01,0.01,0.344958995008685,0.01,0.01,0.01,0.01,0.01,1.0,0.01,0.01,0.01,0.01,0.01,0.01,0.5913440689236461,0.01,0.01,1.0,0.9999999999999998,0.01,0.7960335716962524,0.9901118924110781,0.6220968569125943,0.44951419317965324,0.3467235076745322,0.5721507555398917,0.5721507555398917,0.32048056912364314,0.4669662839571316,0.3431605806696321
13,2013Q4,0.4128498542698074,0.01,0.01,0.8856158591635505,0.8573982665474758,0.6524445058523691,0.2037922754349517,0.2374243777905482,0.12291234968032164,0.01,0.7534710268235635,0.31367322296183203,0.5277026138257461,0.4175494880841327,0.5057093540463387,0.5057093540463387,0.01,0.01,0.12291234968032164,0.9134049611579089,0.9819078133067396,0.9816704108060154,0.27895068852773464,0.595677646045559,0.46311825048378036,0.46154161457586124,0.5027813061188733,0.6995428970395658,0.01,0.3243915996036637,0.4077300420718189,0.5030485030485029,0.6614941618392468,0.6621041198216394,0.6804437934267558,0.5598132345838029,0.01,0.01,0.01,0.01,0.01,0.01,0.3240815302257748,0.4971551410653584,0.47983626979889665,0.6364964911857622,0.031097316725571367,0.01,0.01,0.01,0.01,0.03356700223804868,0.75719546489947,0.49197348291687915,0.8642619860561176,0.34721120504045516,0.01,0.01,0.01,0.13573801394388285,0.5697349221789887,0.01,0.9999999999999999,0.01,0.8810254367757105,1.0,0.8860802157061003,0.577919560041518,0.9504220732236747,0.916199826739821,0.7199663798633077,0.8193438478870144,0.9095777655324425,0.9538386866037672,0.13579794367456421,0.1543957750854303,0.602379712351268,0.6566506586773581,0.01,0.01,0.01,0.01,0.01,0.31787522497518966,0.01,0.10307128739509713,0.01,0.01,0.01,0.01,0.01,0.01,0.22729621085731155,0.01,0.01,0.01,0.01,0.01,1.0,0.01,0.01,0.01,0.01,0.01,0.01,0.6033999248315938,0.01,0.01,1.0,0.9999999999999998,0.01,0.7960335716962524,0.9901118924110781,0.5559381639680563,0.4428462564297961,0.22851280416745523,0.44048195955768976,0.44048195955768976,0.033712816988265726,0.08016885314507177,0.01
14,2014Q1,0.47221236466871835,0.2811679495027051,0.34013694042347337,0.8765543020745621,0.8781141902133779,0.5439630730143079,0.3740029795090564,0.09969873641011204,0.06829251013938331,0.37707047742773625,0.771772805376806,0.5506607928254611,0.517956127549706,0.33622965607991295,0.5703157848148885,0.5703157848148885,0.01,0.01,0.06829251013938331,0.9328910064741018,1.0,1.0,0.34992887655225013,0.6278825922993178,0.4833850059302108,0.48162646281228855,0.5244185537208181,0.9004846373087141,0.01,0.1980956523840596,0.43431733673166556,0.5188370188370188,0.7268227280955829,0.8727523914783337,0.8778920917135199,0.6422166627447581,0.01,0.170932834495578,0.09945549533339873,0.032523997377910285,0.030111987602678206,0.017025546781925416,0.14649280289585792,0.5068622303929138,0.39228955330129917,0.48742373453589605,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,0.5701469236442096,0.773072340713033,0.12448750637429883,0.8863236292904697,0.6447808776979506,0.44000268669748904,0.4515861661784409,0.36597262667443214,0.11367637070953007,0.5803137159533076,0.01,0.8691227471715276,0.3262669691047816,0.8960898903943809,0.6737330308952183,0.8817660936973373,0.8470051944797127,0.9681608633034036,0.9198960438925788,0.8444891729888745,0.5587294609001484,0.8928743628598981,0.813204639122586,0.21045149754135017,0.11929170549860207,0.6044228997235687,0.6654623959113538,0.01,0.01,0.3151274813261994,0.30630434782608695,0.26341815757306375,0.24882676489882427,0.23574631646380528,0.14121402775334502,0.42115651552959493,0.35211155272567757,0.01,0.23574631646380528,0.01,0.01,0.6351615655015688,0.01,0.01,0.01,0.01,0.01,1.0,0.01,0.01,0.01,0.01,0.01,0.01,0.6233050969961548,0.01,0.01,1.0,0.9999999999999998,0.01,0.7960335716962524,0.9901118924110781,0.6092754047915598,0.5290531529815202,0.1513292229847507,0.5282171020749813,0.5282171020749813,0.24543974507921473,0.3240233628705034,0.4565589692309461
15,2014Q2,0.5541877796070811,0.537190019822746,0.6077103412346966,0.907594699515394,0.8663375957091219,0.5047541662929178,0.4706621098002022,0.13513600159779698,0.12593202628269842,0.598895745371874,0.7930005736047049,0.69519346774466,0.615972678212524,0.39659570671427824,0.4776604925977561,0.4776604925977561,0.01,0.01,0.12593202628269842,0.9326702981140281,0.998104493340972,0.9981040823042913,0.43342477216014474,0.684732033727507,0.5187790008115025,0.5168979156846268,0.5482458061407735,0.9999999999999999,0.01,0.1543536576524324,0.4575353944451233,0.5515970515970515,0.7824832548877624,1.0,1.0,0.7081790371920785,0.01,0.272333447781869,0.14532233175615,0.059408284616179634,0.05268383320832472,0.029763538578732,0.21642833877481216,0.5132478153438905,0.34505250044491903,0.6589673716449225,0.5521490447630233,0.4039298802984701,0.22050584934798345,0.17357123124637178,0.10507246809143736,0.09728836109826326,0.7656301289169478,0.5900050994390618,0.9272728112770803,0.7776443124900846,0.6706892498516719,0.6779866930081523,0.6181202679091438,0.0727271887229195,0.5471181906614788,0.01,0.8246100782686149,0.31866311112026413,0.895611945557181,0.6813368888797358,0.8988203572632287,0.8716689246221175,0.9411743627555698,0.9221484262200406,0.9345247837915552,0.5428916854426553,0.9185321669651468,0.7348513232739535,0.3754135002235137,0.15594905250077667,0.6007371499539281,0.6612327620390358,0.01,0.01,0.5539477966050388,0.2679710144927536,0.5222961281412222,0.21367176330086962,0.42081496275640295,0.172226993801546,0.6421653976073753,0.607106302090949,0.01,0.42081496275640295,0.01,0.1544581408484745,0.3617827988438274,0.01,0.01,0.01,0.01,0.01,1.0,0.01,0.01,0.01,0.01,0.01,0.01,0.6681025759634566,0.01,0.01,1.0,0.9999999999999998,0.01,0.7960335716962524,0.9901118924110781,0.536229760422009,0.4237950085730615,0.23694931123439955,0.42032688664698886,0.42032688664698886,0.5113074145041248,0.5895849633363052,0.6858269255083158
16,2014Q3,0.5044358990767512,0.4307819495486558,0.52022476091244,0.8929621586275287,0.8801352559368807,0.21315953239975788,0.7319618957044739,0.16880323494930327,0.3017329932876397,0.47172087412425184,0.8021227767080452,0.622744745818554,0.29678182038533607,0.3073444061638936,0.32339728695036407,0.32339728695036407,0.16494845356520355,0.16494845356520355,0.3017329932876397,0.9012796534173682,0.9089237341481183,0.9076008413581925,0.4248281041193649,0.7071545505465521,0.5802034998647495,0.5789355030434693,0.5323901712583766,0.8497689900958294,0.01,0.2243408492230359,0.48035193687481453,0.5572390572390571,0.746102235698769,0.8362437592896069,0.8652977406248717,0.7447952144458343,0.2925252980831164,0.46700863099818857,0.3034649306251025,0.12955726666101622,0.10456682612319446,0.0576655583606738,0.2109062189270647,0.5703676886003358,0.1250578394732159,0.05698989557961753,0.21908094149406274,0.22346533903692836,0.08777741154665317,0.07378009766138817,0.046756415233060795,0.23047567563789048,0.8290792599344268,0.06441611422743498,0.903894399807798,0.7365999592049499,0.5608816845593256,0.5627426936439812,0.5255168899242866,0.09610560019220182,0.570525291828794,0.01,0.8426099645611841,0.3390004546868951,0.8865187386545547,0.6609995453131048,0.9092012133468148,0.8701533754660727,0.9564792546703695,0.9200693040716142,0.9022406051624605,0.5438478870143431,0.9038090646094504,0.7611507544534897,0.3133214126061691,0.24091332712022367,0.6400785224950922,0.7003128166718067,0.09970561884039422,0.09970561884039422,0.48255976751401963,0.33771739130434786,0.43213531662248195,0.28965030024726246,0.38993983243521624,0.4551621014725209,0.5376585655484503,0.5226574858099934,0.01,0.38993983243521624,0.01,0.9779392525608152,0.9472770900702353,0.01,0.163957436755039,0.163957436755039,0.01,0.01,0.9183979797979799,0.23509429541993676,0.06034126874913994,0.23509429541993676,0.3141256724529976,0.08594309525359724,0.3141256724529976,0.5958686287548064,0.15807532801396937,0.1754910859475006,0.9714192200069274,0.9601475621656627,0.18092881041286865,0.9931236627931714,0.9615671941115638,0.4491171514396659,0.34292246142122307,0.15548273354781517,0.24270892990880655,0.24270892990880655,0.39980057996482626,0.5050128277443184,0.5663597806972174
17,2014Q4,0.35386548608727525,0.5654036558783554,0.6575931232091691,0.9032873368800397,0.8787749232383691,0.1271696285054923,0.8467977504013781,0.18316089273958616,0.38902909870180474,0.6112838119983296,0.8107860010388905,0.7113835965406952,0.5391041638090383,0.3718321469135413,0.4569806811392153,0.4569806811392153,0.29896907212881285,0.29896907212881285,0.38902909870180474,0.9253573427606602,0.870249740075113,0.8684877015754003,0.9118084624385403,1.0,0.8478536798518487,0.8464738794499211,0.7333888134553894,0.8518815957465987,0.01,0.22318084052297057,0.6722064137702285,0.7765492765492764,0.8925427679217958,0.7563893441061016,0.8573424167137567,0.8979292322554279,0.13653241389762438,1.0000000000000002,1.0,1.0,0.9999999999999999,1.0,0.8212854494655777,0.5874311786708192,0.06118971347214806,0.5157064653821111,0.44302776468280025,0.3320327070297572,0.1515579949733072,0.12467836604182492,0.07708466146335913,0.17679559427124777,0.8809092109278291,0.3467720550739419,0.9190487851080442,0.8198143069751982,0.6964927403194932,0.7066330585643892,0.6562500000000001,0.08095121489195556,0.3013740272373546,0.01,0.8091269164439895,0.3249595431635588,0.8654110402193643,0.6750404568364411,0.8994270306707111,0.6331082470936212,0.9131555916949773,0.9200693040716142,0.6867266815597974,0.7478375556410397,0.9467557514809203,1.0,0.01,0.2910841876359118,0.6678418332598853,0.7204916949376569,0.20005119672340968,0.20005119672340968,0.6086561674625579,1.0,0.4193005572047689,0.3240483759734908,0.5074298777807087,0.6337841613460683,0.669758410693797,0.6450039213601138,0.01,0.5074298777807087,0.01,0.9818777854445031,0.5310983124274817,0.01,0.30716830270490625,0.30716830270490625,0.01,0.01,0.8559444444444445,0.3635937683026825,0.19753681023806244,0.3635937683026825,0.39942321557317945,0.21969746294246587,0.39942321557317945,0.6655295035994101,0.042780620700248184,0.044632022675932075,0.9829236313538379,0.9802143211728395,0.03663177308148477,0.8104570348837244,0.9908952250219173,0.54934427430581,0.4308439702800533,0.23614251421855248,0.4083329662099652,0.4083329662099652,0.5588802922282443,0.6631306974289923,0.7029642656000369
18,2015Q1,0.48584293717603394,0.666740266333159,0.7349570200573066,0.893329713832888,0.9085856426600335,0.12072125010730951,0.8761746831432667,0.18332715796098847,0.3240396365761649,0.7136825499930404,0.8239242684015631,0.779735682757579,0.41376592655031286,0.3175817932340138,0.35084865785921354,0.35084865785921354,0.19896907212365822,0.19896907212365822,0.3240396365761649,0.9051818682372269,0.9432267464476932,0.9416915878489561,0.8320638523888257,0.9441582108931889,0.7844732516282069,0.782899186358699,0.6833691034120274,0.6877113220256758,0.01,0.33413083931462817,0.641673795017719,0.7165347165347165,0.7739070419985518,0.5958630283166279,0.6778583131556434,0.8356513877363982,0.10015002521064734,0.4956886447320129,0.30262466806935895,0.15005319637814024,0.12219113977190282,0.07371348065327935,0.25730345576159364,0.595156136779343,0.05755917423029008,0.5926978078954349,0.4010151408217227,0.30217090004209013,0.13552130270913218,0.11279478421622371,0.07053140545637002,0.21921156841660094,1.0,0.11640999490056093,0.9163043628920851,0.8572173242979853,0.776421990618948,0.7884619751572542,0.7315994467093768,0.08369563710791494,0.4365272373540856,0.01,0.7798131407887504,0.3183525853921617,0.8668586616012685,0.6816474146078382,0.9116279069767441,0.7132502973171706,0.9617164081396391,0.9324862835691599,0.748485987923293,0.6637028081551904,0.8988669238187078,0.9174997445417079,0.07993741618238714,0.2368748058403231,0.6571852089259244,0.7096973168260121,0.12479201331114807,0.12479201331114807,0.7047231282683882,0.23076086956521738,0.6885765085009447,0.2638811794587139,0.5646895529512255,0.7147624615830375,0.7561400271196232,0.7292533464488428,0.01,0.5646895529512255,0.01,0.8875062108567664,0.8356320329824994,0.01,0.20157782338198985,0.20157782338198985,0.01,0.01,0.9019919191919193,0.21998360079653276,0.07995046098802808,0.21998360079653276,0.22180319080102784,0.08379451787225731,0.22180319080102784,0.6737546618867268,0.04503496390431612,0.04579841107482603,0.996246404956587,0.991245757963349,0.03879988715954488,0.8336825394933962,0.9922499317856823,0.4879478350062276,0.3713088207277576,0.1948364990985788,0.29362526983567555,0.29362526983567555,0.6354357477023433,0.7051256391127931,0.7848809811155937
19,2015Q2,0.2768291902520754,0.8883796497403127,0.9503218844193055,0.9204351084869322,0.892455983520541,0.09240370636408334,0.9543443847496549,0.2411436777299491,0.48611480084302994,0.9130979446016795,0.8349971312880076,0.9057493195391985,0.6082490475786809,0.3283093272367622,0.35591626280732036,0.35591626280732036,0.38505154636005423,0.38505154636005423,0.48611480084302994,0.9297055249885028,0.8905344904411298,0.8881909367979739,0.743067524053026,0.9183392557150495,0.7979566782496514,0.7971430328120838,0.6364592002102404,0.5717966326147633,0.01,0.450832547910776,0.6056421625962327,0.6867321867321867,0.7002002624909486,0.5019531994359541,0.5741423561017649,0.7699552902418786,0.07757829873305566,0.42872086002154797,0.23284617395564372,0.10832184470376859,0.09089494393504557,0.05463935526719728,0.3572842909849062,0.6209196751181248,0.035357714895888945,0.4900668001061085,0.4605356738978192,0.32390138580452915,0.15540410419980658,0.1269176249093109,0.07716052619729215,0.13246522053692197,0.9632587754274742,0.5382967873533911,1.0,0.9755305245185807,0.9735248351599144,0.9785180643549743,0.9297830518345952,0.01,0.3515321011673156,0.01,0.7817385866166352,0.31298708695653565,0.871192334500111,0.6870129130434642,0.9149983147960902,0.6332690229791299,0.9292212490611025,0.9263066705168929,0.7392935347592401,0.7476507116557675,0.9303623088579694,0.9289059572873737,0.14061689763075558,0.33814849332090713,0.6872320820479948,0.7442833854694452,0.2735184948163318,0.2735184948163318,0.8934212219136202,0.44670289855072465,0.839180543869954,0.37587256732435115,0.7631043448769643,0.7902511460413713,0.942198294191747,0.9300269842746811,0.01,0.7631043448769643,0.01,1.0,0.47095880277096935,0.01,0.4002904566237545,0.4002904566237545,0.01,0.01,0.8153343434343436,0.40066768185545276,0.30796752442548503,0.40066768185545276,0.3750577708760838,0.2895153764350977,0.3750577708760838,0.6028939836364161,0.05346187115498104,0.05404293234554056,0.992115228195259,0.986517261225973,0.029020866384161084,0.8016190647967151,0.9955021014517866,0.49542090995677346,0.38959801867022287,0.21592278653744634,0.3058504779946253,0.3058504779946253,0.9136317812768497,0.9717243763532813,0.9763111616840798
20,2015Q3,0.5888721472078561,0.9025947512092642,0.9772076061474342,0.8997823496603065,0.9340044307979323,0.04908028473983131,1.0,0.33883897718146183,0.44929422807856473,0.8448011877696839,0.8659208260848658,0.8795701338083476,0.5439905423733064,0.2398378058973769,0.280389032729204,0.280389032729204,0.3479381442962855,0.3479381442962855,0.44929422807856473,0.9126836771358126,0.9080962181813038,0.9056977692560848,0.5167365583939532,0.7828189051630939,0.6811211219542644,0.6804459656098211,0.5284919626823178,0.42058553102776874,0.01,0.6997027477706084,0.5278878550355254,0.5696605696605695,0.5499637943519189,0.369145165593201,0.4173546022495888,0.5612684690932961,0.051573625291088256,0.49356286184483156,0.2780454851608104,0.13623608534737502,0.11257596512419035,0.06827115514070825,0.5467229520975118,0.7622528226589369,0.006393486385477844,0.2871874020305303,0.287487590048786,0.2529083579739675,0.11488033454872021,0.0940137226827389,0.05930725575213886,0.3308320624649759,0.7861135677819034,0.01,0.9835057452677196,0.9567270282316859,0.930929485385485,0.9155028725844178,0.9349701514269074,0.016494254732279945,0.40114299610894966,0.01,0.7826292948244166,0.33156907524151014,0.8754095849386102,0.6684309247584898,0.9383889450623524,0.5763945534804432,0.9068903023077931,0.9449610164597172,0.7484594457101149,0.8215200307743036,0.9533165725306517,0.9175338056473314,0.23650424675905235,0.4105312208760485,0.7334642041584871,0.7966251046393795,0.2461282477921413,0.2461282477921413,0.9635000037839515,0.6029710144927536,0.8784547489403586,0.4710770214125919,0.8568037080302973,0.9210395604168176,0.9010053517126284,0.9600420050778288,0.01,0.8568037080302973,0.01,0.5909671349243557,0.89009452259823,0.01,0.36661231221075946,0.36661231221075946,0.01,0.01,0.8300212121212123,0.33272812463394635,0.2342782441172423,0.33272812463394635,0.28861405357439956,0.2045923128675912,0.28861405357439956,0.554323628899361,0.06536487764654524,0.07316083044540886,0.9913741530486357,0.986483915034584,0.0651309040279796,0.8632547795505594,1.0,0.46911861674847977,0.3967422366164983,0.14552227656204886,0.23350147583593994,0.23350147583593994,0.7856500104724446,0.8484506632216743,0.9157270438950381
21,2015Q4,0.4635965397078416,0.7927570445728886,0.8430022699363673,0.9185973324601358,0.9386684286214,0.11017564468400794,0.9151803451861777,0.33119387236012043,0.5598444999380126,0.8197466709970769,0.8840504875984226,0.8732848845010479,0.6037567318018539,0.34838307206848884,0.4770740666976477,0.4770740666976477,0.5180412370885588,0.5180412370885588,0.5598444999380126,0.948779733055486,0.8526385028326509,0.8497360024038806,0.6118821830705965,0.8545812179251682,0.7701991302357518,0.7700079929498084,0.5550786211729665,0.4245796504776718,0.01,0.6908576814326108,0.5646003177207898,0.6092456092456091,0.5721340966690803,0.3743035176645451,0.42530992616070384,0.6031916079412457,0.0569746057375353,0.38415223233842044,0.20556244291932865,0.091763698648508,0.07664764180258747,0.045340740421037445,0.2694898473950943,1.0000000000000002,0.04781989677878626,0.41885836930571296,0.3072499548109736,0.2616819500236867,0.09694856681932362,0.08173206991944666,0.05012077753564842,0.08761430533694807,0.676462438769697,0.44211116777154513,0.9875761761974506,0.933118781587834,0.8877744069675022,0.8764561618638873,0.8057658707047176,0.012423823802549805,0.21595330739299623,0.01,0.800579907896981,0.31152134116222857,0.8646205929886105,0.6884786588377714,0.9263228850690933,0.4922390169973212,0.8869574205640965,0.9570892289922034,0.7133440976753446,0.9621146342803759,0.9747726959636315,0.9626903164276713,0.2671971390254806,0.5200372786579683,0.7962822002323624,0.8586156760805392,0.3937028030206067,0.3937028030206067,0.8361548998388038,0.33434782608695657,0.8037400981061389,0.590435821096365,0.795687781839193,0.9056934714446847,0.8526233020147154,0.8165601031517099,0.01,0.795687781839193,0.01,0.5659462162732269,0.5108854606496261,0.01,0.5350910514344481,0.5350910514344481,0.01,0.01,0.7565484848484849,0.4744640974581235,0.36314847942754913,0.4744640974581235,0.4018449706986116,0.30857043644334475,0.4018449706986116,0.5504495648905721,0.04164245466818648,0.04261047554412568,0.9907221610345941,0.9869102432021697,0.027438309334514317,0.8051239451672003,0.9933213363075137,0.575573302073412,0.47913888359687556,0.2668207217347133,0.45703555222697034,0.45703555222697034,0.7795872352390161,0.8260703433468585,0.8712343252531521
22,2016Q1,0.4156713769612492,0.8222775197380479,0.83539240129498,0.8988694674509174,0.9734152124062342,0.039865845902749775,0.9907431756900904,0.2062359407407462,0.5715955581531269,0.8696701155291606,0.8948938610986196,0.908779707598075,0.6655195060201023,0.16437745767866663,0.20961959768970329,0.20961959768970329,0.49226804121094164,0.49226804121094164,0.5715955581531269,0.912679126447976,0.874740959211243,0.8712922288837696,0.46615861641240763,0.7728430286924702,0.7150585738363261,0.7152665341339947,0.4874950724891594,0.36439579314493065,0.01,0.8448005026704366,0.521673096730269,0.5396760396760396,0.498619659666908,0.32135942680742413,0.3679305740145027,0.48447543440298235,0.044599347437694725,0.3473970851141921,0.18676826979192226,0.08071566026271679,0.06985883963050446,0.04218822856398585,0.45897147885901685,0.7604075780694584,0.01,0.5543347722285191,0.35065957812069964,0.2795917432889127,0.11761724116046586,0.10207872336101927,0.06544746345194462,0.33401263140235127,0.8533740332719265,0.009811320754716996,0.9450514925683449,0.9297040847932673,0.8791993641482609,0.8942707268887528,0.8247670355270821,0.05494850743165536,0.37907344357976713,0.01,0.7685977978660904,0.31215590772784296,0.8590445698879433,0.6878440922721569,0.9547691270643746,0.7233094297421202,0.8948048815783127,0.9649436904418136,0.729079206387826,0.6544595262955433,0.9661971345915416,0.9419172996355463,0.05610192221725541,0.49207828518173347,0.788470013220624,0.8470282416178349,0.3871752207858697,0.3871752207858697,0.860954918001771,0.06989130434782609,0.887677995967806,0.5788800861213437,0.8119543781638217,1.0,0.8933990195213148,0.8626061758098605,0.01,0.8119543781638217,0.01,0.6427253536209633,0.7887170192169058,0.01,0.5282998327673986,0.5282998327673986,0.01,0.01,0.7595101010101011,0.4341103432119012,0.36411173799366997,0.4341103432119012,0.3651304235298467,0.3070729431169564,0.3651304235298467,0.5224059672150104,0.03506495606270059,0.03476554494452455,0.9914050149639425,0.9879666818180518,0.036692621993575376,0.8294371193901106,0.9949622433399823,0.432266100080592,0.30767765288626403,0.10378796179168703,0.17878540904885676,0.17878540904885676,0.8165179562649185,0.8211757855856183,0.886026918612002
