,name,count,pos
2,get free meals,2,
0,hosts takeout get,1,
53,schedule uniform great,1,
61,pants kind black,1,
60,dress pants kind,1,
59,black dress pants,1,
58,wear black dress,1,
57,able wear black,1,
56,hostesss able wear,1,
55,great hostesss able,1,
54,uniform great hostesss,1,
52,work schedule uniform,1,
63,black shirt white,1,
51,manage work schedule,1,
50,easy manage work,1,
49,makes easy manage,1,
48,hotschedules makes easy,1,
47,well hotschedules makes,1,
46,part well hotschedules,1,
45,good part well,1,
62,kind black shirt,1,
64,shirt white lunch,1,
43,coworkers customers good,1,
65,white lunch jewelry,1,
82,switch different restaurant,1,
81,easy switch different,1,
80,busy easy switch,1,
79,always busy easy,1,
78,server always busy,1,
77,well server always,1,
76,company well server,1,
75,money company well,1,
74,good money company,1,
73,drinks good money,1,
72,meals drinks good,1,
71,free meals drinks,1,
70,also get free,1,
69,accessories also get,1,
68,hair accessories also,1,
67,jewelry hair accessories,1,
66,lunch jewelry hair,1,
44,customers good part,1,
42,loved coworkers customers,1,
1,takeout get free,1,
21,dramatic restaurant atmosphere,1,
19,time typical dramatic,1,
18,good time typical,1,
17,work good time,1,
16,go work good,1,
15,awesome go work,1,
14,family awesome go,1,
13,like family awesome,1,
12,felt like family,1,
11,genuinely felt like,1,
10,staff genuinely felt,1,
9,loved staff genuinely,1,
8,started loved staff,1,
7,dayoriginally started loved,1,
6,working dayoriginally started,1,
5,every working dayoriginally,1,
4,meals every working,1,
3,free meals every,1,
20,typical dramatic restaurant,1,
22,restaurant atmosphere sales,1,
41,time loved coworkers,1,
23,atmosphere sales high,1,
40,one time loved,1,
39,playing one time,1,
38,games playing one,1,
37,different games playing,1,
36,10 different games,1,
35,inside 10 different,1,
34,tv inside 10,1,
33,season tv inside,1,
32,football season tv,1,
31,mainly football season,1,
30,work mainly football,1,
29,place work mainly,1,
28,fun place work,1,
27,tips fun place,1,
26,well tips fun,1,
25,high well tips,1,
24,sales high well,1,
83,different restaurant locations,1,
