,name,count,pos
0,managers store,1,
1,store horrible,1,
2,horrible work,1,
3,work conditions,1,
4,conditions unsafe,1,
5,unsafe fell,1,
6,fell laughed,1,
7,laughed joked,1,
8,joked still,1,
9,still problem,1,
10,problem moving,1,
11,moving arm,1,
12,arm 3,1,
13,3 years,1,
14,years ago,1,
