,name,count,pos
380,good environment work,3,
566,great co workers,3,
727,takes work way,2,
353,get free meal,2,
391,really good food,2,
1167,opportunity make money,2,
217,fun environment easy,2,
693,make good money,2,
220,job flexible schedule,2,
801,shifts good money,2,
676,hotschedules makes easy,2,
1836,get free meals,2,
792,fun place work,2,
426,schedule good money,2,
378,go work good,2,
354,free meal every,2,
1424,good money company,2,
839,cash tips flexible,2,
127,open door policy,2,
424,work flexible schedule,2,
724,want take years,2,
725,take years takes,2,
726,years takes work,2,
355,meal every shift,2,
1269,great beer opportunity,1,
1284,written anything easy,1,
1283,wouldnt written anything,1,
1282,else wouldnt written,1,
1281,minimum else wouldnt,1,
1280,word minimum else,1,
1271,opportunity promotion cash,1,
1270,beer opportunity promotion,1,
1279,twenty word minimum,1,
1278,workers twenty word,1,
1277,co workers twenty,1,
1276,friendly co workers,1,
1275,schedules friendly co,1,
1274,flexible schedules friendly,1,
1286,easy job get,1,
1273,tips flexible schedules,1,
1272,promotion cash tips,1,
1285,anything easy job,1,
1292,learn good environment,1,
1287,job get fast,1,
1301,easy get shift,1,
1312,manager ever chose,1,
1311,general manager ever,1,
1310,best general manager,1,
1309,workers best general,1,
1308,co workers best,1,
1307,friends co workers,1,
1306,lot friends co,1,
1305,got lot friends,1,
1304,covered got lot,1,
1303,shift covered got,1,
1302,get shift covered,1,
1300,servers easy get,1,
1288,get fast money,1,
1299,hundred servers easy,1,
1298,almost hundred servers,1,
1297,literally almost hundred,1,
1296,working literally almost,1,
1295,schedule working literally,1,
1294,flexible schedule working,1,
1293,environment work flexible,1,
1267,schedules professionalism great,1,
1291,easy learn good,1,
1290,money easy learn,1,
1289,fast money easy,1,
1268,professionalism great beer,1,
1261,par great staff,1,
1266,flexible schedules professionalism,1,
1222,big restaurant easy,1,
1234,free food untipped,1,
1233,cash free food,1,
1232,quick cash free,1,
1231,time quick cash,1,
1230,covered time quick,1,
1229,shifts covered time,1,
1228,get shifts covered,1,
1227,easy get shifts,1,
1226,radar easy get,1,
1225,fly radar easy,1,
1224,easy fly radar,1,
1223,restaurant easy fly,1,
1221,chairs big restaurant,1,
1265,camaraderie flexible schedules,1,
1220,tables chairs big,1,
1219,coupon tables chairs,1,
1218,giving coupon tables,1,
1217,started giving coupon,1,
1216,surprised started giving,1,
1215,hand surprised started,1,
1214,deals hand surprised,1,
1213,coupons deals hand,1,
1212,thousands coupons deals,1,
1211,worse thousands coupons,1,
1210,getting worse thousands,1,
1209,consistently getting worse,1,
1235,food untipped position,1,
1236,untipped position great,1,
1237,position great co,1,
1238,great co workersoverall,1,
1264,sense camaraderie flexible,1,
1263,staff sense camaraderie,1,
1262,great staff sense,1,
1260,sub par great,1,
1259,managers sub par,1,
1258,conflict managers sub,1,
1257,due conflict managers,1,
1256,store due conflict,1,
1255,stay store due,1,
1254,ones stay store,1,
1253,best ones stay,1,
1252,unfortunately best ones,1,
1251,excellent unfortunately best,1,
1250,managers excellent unfortunately,1,
1249,employed managers excellent,1,
1248,school employed managers,1,
1247,attend school employed,1,
1246,enough attend school,1,
1245,flexible enough attend,1,
1244,hours flexible enough,1,
1243,part hours flexible,1,
1242,substantial part hours,1,
1241,income substantial part,1,
1240,workersoverall income substantial,1,
1239,co workersoverall income,1,
1313,ever chose second,1,
1317,manager ever reason,1,
1314,chose second best,1,
1315,second best manager,1,
1402,great scheduling system,1,
1401,tolerable great scheduling,1,
1400,environment tolerable great,1,
1399,work environment tolerable,1,
1398,make work environment,1,
1397,coworkers make work,1,
1396,server coworkers make,1,
1395,closing server coworkers,1,
1394,money closing server,1,
1393,good money closing,1,
1392,possibility make good,1,
1391,music possibility make,1,
1390,great music possibility,1,
1389,hours great music,1,
1388,great hours great,1,
1387,schedule great hours,1,
1386,flexible schedule great,1,
1385,discounts flexible schedule,1,
1384,meals discounts flexible,1,
1383,get meals discounts,1,
1382,employees get meals,1,
1381,great employees get,1,
1380,food great employees,1,
1379,offers food great,1,
1378,promotion offers food,1,
1377,great promotion offers,1,
1376,relocate great promotion,1,
1403,scheduling system worked,1,
1404,system worked regional,1,
1405,worked regional trainer,1,
1420,workers everytime server,1,
1433,fellow team members,1,
1432,many fellow team,1,
1431,recession many fellow,1,
1430,base recession many,1,
1429,customer base recession,1,
1428,strong customer base,1,
1427,kept strong customer,1,
