,otherfinancingactivitiesnet,saleofplantpropertyandequipment,adj_close
0,0.01,0.01,0.0
1,0.7325631151048353,0.01,0.52899936265137
2,0.5934959349593496,0.22148672237806186,0.8441682600382392
3,0.2883428082401125,0.2845621237803865,0.4483747609942641
4,0.2294150009169265,0.5952217907595083,0.3897386870618227
5,1.0000000000000002,1.0,1.0
6,0.8471789229170488,0.2646275578365879,0.78521351179095
7,0.2235466715569412,0.34322452966843525,0.6523263224984057
