,name,count,pos
92,get,37,NOUN
47,work,31,NOUN
9,management,27,NOUN
308,hours,21,NOUN
163,time,21,NOUN
78,people,18,NOUN
112,restaurant,17,NOUN
94,managers,17,NOUN
136,servers,15,NOUN
73,lot,15,NOUN
125,shifts,15,NOUN
39,employees,15,NOUN
227,guests,13,NOUN
182,food,13,NOUN
31,pay,13,NOUN
90,job,12,NOUN
84,money,11,NOUN
405,service,10,NOUN
80,leave,10,NOUN
48,customers,10,NOUN
111,working,10,NOUN
603,table,10,NOUN
165,training,9,NOUN
314,menu,9,NOUN
43,day,9,NOUN
217,server,8,NOUN
53,times,8,NOUN
572,manager,8,NOUN
300,need,7,NOUN
157,move,7,NOUN
233,bj,7,NOUN
170,things,7,NOUN
1077,shirt,7,NOUN
454,team,7,NOUN
210,tables,7,NOUN
296,tip,7,NOUN
253,staff,6,NOUN
0,tips,6,NOUN
184,items,6,NOUN
364,plates,6,NOUN
70,guest,6,NOUN
683,shift,6,NOUN
325,lots,5,NOUN
186,know,5,NOUN
762,bussers,5,NOUN
11,changes,5,NOUN
543,shirts,5,NOUN
329,life,5,NOUN
350,location,5,NOUN
118,years,5,NOUN
423,week,5,NOUN
436,environment,4,NOUN
260,wage,4,NOUN
312,amount,4,NOUN
416,pick,4,NOUN
206,months,4,NOUN
530,stress,4,NOUN
509,company,4,NOUN
479,nothing,4,NOUN
220,gratuity,4,NOUN
473,night,4,NOUN
471,end,4,NOUN
425,offer,4,NOUN
463,expect,4,NOUN
452,workers,4,NOUN
250,year,4,NOUN
401,everyone,4,NOUN
40,scheduling,4,NOUN
137,restaurants,4,NOUN
19,cons,4,NOUN
580,anything,3,NOUN
100,quality,3,NOUN
854,shopper,3,NOUN
97,handle,3,NOUN
144,couple,3,NOUN
63,hour,3,NOUN
134,host,3,NOUN
671,communication,3,NOUN
1004,orders,3,NOUN
266,schedule,3,NOUN
323,matter,3,NOUN
497,weekends,3,NOUN
280,fun,3,NOUN
281,income,3,NOUN
455,home,3,NOUN
1054,button,3,NOUN
681,person,3,NOUN
319,numbers,3,NOUN
450,co,3,NOUN
442,terms,3,NOUN
749,script,3,NOUN
66,rate,3,NOUN
491,way,3,NOUN
743,start,3,NOUN
724,hosts,3,NOUN
601,section,3,NOUN
705,steps,3,NOUN
556,expectations,3,NOUN
546,parties,3,NOUN
902,something,3,NOUN
87,labor,3,NOUN
390,days,3,NOUN
532,meet,3,NOUN
1074,spill,3,NOUN
69,side,3,NOUN
525,locations,3,NOUN
1014,ticket,3,NOUN
512,care,3,NOUN
504,follow,3,NOUN
176,kitchen,3,NOUN
398,customer,3,NOUN
394,process,2,NOUN
1135,timing,2,NOUN
430,menus,2,NOUN
414,atmosphere,2,NOUN
400,situation,2,NOUN
57,places,2,NOUN
699,programs,2,NOUN
412,standards,2,NOUN
1006,check,2,NOUN
876,issues,2,NOUN
679,organization,2,NOUN
434,drink,2,NOUN
996,frustration,2,NOUN
576,business,2,NOUN
574,members,2,NOUN
587,program,2,NOUN
564,outs,2,NOUN
563,roll,2,NOUN
931,points,2,NOUN
912,mystery,2,NOUN
540,feels,2,NOUN
633,reason,2,NOUN
516,deal,2,NOUN
22,thing,2,NOUN
501,attention,2,NOUN
492,lunch,2,NOUN
489,favoritism,2,NOUN
25,hires,2,NOUN
180,everybody,2,NOUN
467,advance,2,NOUN
990,micros,2,NOUN
462,breaks,2,NOUN
459,lack,2,NOUN
712,anyone,2,NOUN
37,needs,2,NOUN
995,background,2,NOUN
582,blame,2,NOUN
476,weekend,2,NOUN
766,everything,2,NOUN
761,runners,2,NOUN
1056,fine,2,NOUN
1057,dining,2,NOUN
763,bar,2,NOUN
272,looking,2,NOUN
270,place,2,NOUN
265,school,2,NOUN
262,consistency,2,NOUN
251,part,2,NOUN
1021,recombine,2,NOUN
768,stack,2,NOUN
246,turnover,2,NOUN
769,dishes,2,NOUN
774,others,2,NOUN
791,self,2,NOUN
792,performance,2,NOUN
846,position,2,NOUN
800,minutes,2,NOUN
154,hostess,2,NOUN
805,coworkers,2,NOUN
806,rules,2,NOUN
204,knowledge,2,NOUN
202,floor,2,NOUN
818,culture,2,NOUN
821,control,2,NOUN
175,nights,2,NOUN
289,body,2,NOUN
1015,bev,2,NOUN
850,order,2,NOUN
1037,soup,2,NOUN
365,lifting,2,NOUN
75,problems,2,NOUN
1033,tea,2,NOUN
751,mention,2,NOUN
340,season,2,NOUN
726,crappy,2,NOUN
336,benefits,2,NOUN
335,industry,2,NOUN
330,balance,2,NOUN
727,clientele,2,NOUN
370,hands,2,NOUN
728,turn,2,NOUN
321,shoppers,2,NOUN
858,idea,2,NOUN
375,walking,2,NOUN
851,score,2,NOUN
746,help,2,NOUN
852,experience,2,NOUN
940,box,1,NOUN
925,hand,1,NOUN
927,rootbeer,1,NOUN
929,beverage,1,NOUN
930,judgment,1,NOUN
937,bites,1,NOUN
934,appetizer,1,NOUN
837,rush,1,NOUN
870,goals,1,NOUN
834,depending,1,NOUN
1134,pm,1,NOUN
827,expenses,1,NOUN
935,dessert,1,NOUN
923,selections,1,NOUN
829,shoes,1,NOUN
828,slip,1,NOUN
838,sidework,1,NOUN
905,calorie,1,NOUN
914,review,1,NOUN
889,policies,1,NOUN
1137,plans,1,NOUN
883,sales,1,NOUN
884,growers,1,NOUN
881,meeting,1,NOUN
859,monitor,1,NOUN
888,list,1,NOUN
880,consideration,1,NOUN
849,shops,1,NOUN
906,substitution,1,NOUN
899,gss,1,NOUN
873,woth,1,NOUN
848,market,1,NOUN
903,benefitsi,1,NOUN
842,expansion,1,NOUN
860,jobs,1,NOUN
868,pace,1,NOUN
872,touch,1,NOUN
1090,boy,1,NOUN
944,periods,1,NOUN
1045,anch,1,NOUN
1059,brewhouse,1,NOUN
1058,sports,1,NOUN
1051,crash,1,NOUN
1049,runner,1,NOUN
1047,exceptions,1,NOUN
1105,depression,1,NOUN
1106,rejection,1,NOUN
1041,drop,1,NOUN
1063,number,1,NOUN
1107,esteem,1,NOUN
1108,nobody,1,NOUN
1109,birthday,1,NOUN
1039,bowl,1,NOUN
1038,spoon,1,NOUN
1036,tortilla,1,NOUN
1035,sweetener,1,NOUN
1062,slob,1,NOUN
1064,trips,1,NOUN
1030,ketchup,1,NOUN
1075,instand,1,NOUN
1088,issue,1,NOUN
1086,wrinkle,1,NOUN
1085,sillies,1,NOUN
1082,color,1,NOUN
1079,girls,1,NOUN
1078,contest,1,NOUN
1092,women,1,NOUN
1094,bucks,1,NOUN
1065,consolidation,1,NOUN
1098,date,1,NOUN
1070,spots,1,NOUN
1102,hope,1,NOUN
1069,haul,1,NOUN
1103,channel,1,NOUN
1104,eeyore,1,NOUN
1067,belly,1,NOUN
1034,splenda,1,NOUN
1029,fries,1,NOUN
949,mom,1,NOUN
960,supervisor,1,NOUN
973,promotions,1,NOUN
972,directions,1,NOUN
969,relationship,1,NOUN
967,relocation,1,NOUN
1128,drama,1,NOUN
966,peak,1,NOUN
962,mistakes,1,NOUN
959,duties,1,NOUN
982,hr,1,NOUN
956,pressure,1,NOUN
955,unapproachable,1,NOUN
954,weeks,1,NOUN
953,rent,1,NOUN
951,daughter,1,NOUN
1129,uniforms,1,NOUN
950,support,1,NOUN
979,vacation,1,NOUN
988,posi,1,NOUN
1025,option,1,NOUN
1001,ups,1,NOUN
1023,prevent,1,NOUN
1017,needy,1,NOUN
1016,payment,1,NOUN
825,reimbursement,1,NOUN
1011,dinner,1,NOUN
1010,tricks,1,NOUN
1002,reprint,1,NOUN
1000,hang,1,NOUN
989,system,1,NOUN
999,ways,1,NOUN
993,specific,1,NOUN
1118,cover,1,NOUN
992,software,1,NOUN
1119,someone,1,NOUN
1124,timessome,1,NOUN
1127,coworker,1,NOUN
826,uniform,1,NOUN
573,complaints,1,NOUN
822,levels,1,NOUN
290,heart,1,NOUN
324,circumstances,1,NOUN
317,learntoo,1,NOUN
316,try,1,NOUN
307,presenceslow,1,NOUN
304,attitude,1,NOUN
294,butt,1,NOUN
288,bills,1,NOUN
328,existent,1,NOUN
285,share,1,NOUN
284,benefit,1,NOUN
277,college,1,NOUN
274,term,1,NOUN
249,schedulei,1,NOUN
248,flexibility,1,NOUN
326,turnoverdevelopment,1,NOUN
337,horridwhen,1,NOUN
245,employee,1,NOUN
386,positions,1,NOUN
427,trainers,1,NOUN
424,avoid,1,NOUN
421,promotion,1,NOUN
419,payrate,1,NOUN
410,information,1,NOUN
387,tipsbeing,1,NOUN
385,rates,1,NOUN
348,disappointment,1,NOUN
384,chance,1,NOUN
382,paylong,1,NOUN
371,motto,1,NOUN
361,month,1,NOUN
360,grad,1,NOUN
349,disparity,1,NOUN
247,ratepoor,1,NOUN
242,suuuuuuper,1,NOUN
431,change,1,NOUN
34,pthe,1,NOUN
120,timemanagement,1,NOUN
119,downfalls,1,NOUN
114,crowd,1,NOUN
105,appreciation,1,NOUN
103,dogs,1,NOUN
35,respect,1,NOUN
29,restaurantnot,1,NOUN
147,card,1,NOUN
28,energy,1,NOUN
16,schedules,1,NOUN
14,peoples,1,NOUN
10,undergoing,1,NOUN
8,folks,1,NOUN
5,sums,1,NOUN
145,paychecks,1,NOUN
152,deposit,1,NOUN
235,area,1,NOUN
192,seafood,1,NOUN
225,tabs,1,NOUN
214,nightmares,1,NOUN
213,mind,1,NOUN
199,wines,1,NOUN
197,beers,1,NOUN
193,pasta,1,NOUN
191,sandwiches,1,NOUN
159,waiter,1,NOUN
190,pizza,1,NOUN
189,burgers,1,NOUN
188,selection,1,NOUN
181,ton,1,NOUN
173,closing,1,NOUN
160,waitress,1,NOUN
429,contradict,1,NOUN
432,trays,1,NOUN
819,mediocrity,1,NOUN
678,areas,1,NOUN
713,volume,1,NOUN
696,stick,1,NOUN
691,demands,1,NOUN
689,feedback,1,NOUN
684,addition,1,NOUN
680,km,1,NOUN
675,store,1,NOUN
717,public,1,NOUN
669,edge,1,NOUN
667,dollars,1,NOUN
651,feelings,1,NOUN
649,polices,1,NOUN
642,bylower,1,NOUN
630,manner,1,NOUN
714,sweat,1,NOUN
719,states,1,NOUN
624,half,1,NOUN
796,expectation,1,NOUN
816,page,1,NOUN
812,bartender,1,NOUN
811,regulars,1,NOUN
809,kinks,1,NOUN
807,music,1,NOUN
802,safety,1,NOUN
775,seat,1,NOUN
731,isprices,1,NOUN
767,cups,1,NOUN
759,group,1,NOUN
747,understanding,1,NOUN
739,priority,1,NOUN
737,heck,1,NOUN
736,silverware,1,NOUN
626,switch,1,NOUN
622,harassment,1,NOUN
441,game,1,NOUN
505,suit,1,NOUN
550,health,1,NOUN
545,protection,1,NOUN
541,leaders,1,NOUN
533,quota,1,NOUN
527,movement,1,NOUN
522,summer,1,NOUN
502,girl,1,NOUN
552,requirements,1,NOUN
490,favortism,1,NOUN
488,play,1,NOUN
466,daysdifficult,1,NOUN
457,office,1,NOUN
453,accountability,1,NOUN
445,moralehard,1,NOUN
551,insurance,1,NOUN
554,majority,1,NOUN
620,point,1,NOUN
586,threats,1,NOUN
618,costumers,1,NOUN
613,waves,1,NOUN
608,corporatemanagers,1,NOUN
605,evenings,1,NOUN
597,worlds,1,NOUN
588,bit,1,NOUN
585,bullies,1,NOUN
557,tools,1,NOUN
577,fudges,1,NOUN
575,man,1,NOUN
3,foods,1,NOUN
568,overtime,1,NOUN
562,notice,1,NOUN
559,backbone,1,NOUN
1141,student,1,NOUN
